"kodekebun","kodebudidaya","kodeafdeling","kodeblok","namablok","status","tahuntanam","luas","kodekloon","netral","jmlpohon","tinggipohon","topologi","exareal","KodeTopografi","KodeKetinggian","mdpl","tanggal","jmlPatok",
"13","02","10","1800","CISANGIANG 3","TM","1967","12,4400","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","1900","CISANGIANG 4","TM","1933","11,0300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","2000","CISANGIANG 5","TM","1935","8,2200","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","2100","CISANGIANG 6","TM","1940","10,4800","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","2200","CISANGIANG 7","TM","1939","6,6100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","2300","CISANGIANG 8","TM","1953","7,7800","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","2400","CISANGIANG 9","TM","1934","2,8100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0100","PANYILEUKAN","TM","1971","22,6600","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0200","CINANGELA","TM","1971","22,4400","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0300","KAREUMBI 1","TM","1971","11,8800","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0301","KAREUMBI 2","TM","2011","8,5100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0302","KAREUMBI 3","TM","2012","1,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0400","NYALINDUNG","TM","1971","11,3000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0500","CILAKI","TM","1971","8,5300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0501","CILAKI 2","TM","2012","7,0600","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0600","LENGKOB 1","TM","1971","6,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0700","PASIR BATU 1","TM","1971","20,0100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0800","TUTUPAN","TM","1971","3,4900","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","0900","CIWINDU","TM","1971","5,3300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","1100","GIRI AWAS","TM","1971","15,5800","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","1101","GIRI AWAS 2","TM","2012","6,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","1200","ASTANA  ANYAR","TM","1971","14,0400","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","1300","PAESAN 2","TM","1971","9,7100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","1301","PAESAN 3","TM","2012","8,2300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","1400","CITIIS","TM","1971","15,6700","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","1500","PAESAN 1","TM","2000","18,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","1600","PADA ASIH","TM","1971","8,2800","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","1700","CITAWA","TM","1971","9,9700","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","0801","CIEULEUL 4","TBM","2014","15,5800","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","02","11","1302","D2 CITIS 234","TBM","2014","8,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","02","11","2101","G CITIIS 678","TBM","2013","13,3000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","02","12","0501","CILAKI 123","TBM","2013","10,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","02","12","0502","CILAKI 123","TBM","2014","10,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","02","14","0901","CIWINDU","TBM","2014","2,5000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","36","10","3101","CIBULUH 8","TBM","2013","4,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","36","10","3202","CIKEUEUNG C","TBM","2013","9,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","02","10","2401","CISANGIANG 9","TM","2009","10,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","2500","TANDO 3","TM","1932","11,0700","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","2700","TANDO 4","TM","1968","13,2700","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","2800","WALAGRI","TM","2010","22,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","10","0701","CIEULEUL 3","TBM","2012","15,5800","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","37","10","0702","CIEULEUL 3","TBM","2012","4,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","36","11","2603","K CIPANAS 12","TBM","2013","3,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","37","11","2602","K CIPANAS 12","TBM","2012","1,5000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","36","12","1501","CIWALANG","TBM","2013","10,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","36","12","3901","CIHAJI 12","TBM","2013","5,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","02","14","1701","CITAWA 2","TM","2009","11,1700","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","1900","LENGKOB 2","TM","2008","7,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","36","14","0701","PASIR BATU","TBM","2013","1,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","36","14","1402","CITIIS","TBM","2013","5,5000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","02","10","","","PESEMAIAN","2008","1,2000","","","0","0","0","Areal3","","","0","01-01-1900 00:00:00","0",
"13","02","11","","","PESEMAIAN","2013","1,6300","","","0","0","0","Areal3","","","0","01-01-1900 00:00:00","0",
"13","02","12","","","PESEMAIAN","2013","11,0100","","","0","0","0","Areal3","","","0","01-01-1900 00:00:00","0",
"13","02","10","0801","CIEULEUL 4","TTI","2014","14,5800","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","10","1400","CIKEUEUNG AB","TTI","2012","8,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","10","2000","CISANGIANG 5","TTI","2012","2,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","10","2100","CISANGIANG 6","TTI","2012","2,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","10","2300","CISANGIANG 8","TTI","2012","4,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","36","10","2300","CIKEUEUNG C","TTI","2013","10,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","02","11","1302","D2. CITIIS 234","TTI","2014","8,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","11","1200","D. CIWINDU 78","TTI","2012","4,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","11","4000","STOPLAS","TTI","2012","6,5800","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","34","11","1200","D CIWINDU 78","TTI","2013","3,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","36","11","0100","A.CIWINDU 12","TTI","2013","3,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","36","11","3800","K.CIPANAS 12","TTI","2013","3,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","37","11","2600","K.CIPANAS 12","TTI","2013","4,5000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","12","0200","CIHAJI 1","TTI","2012","1,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","12","0400","CIKEUEUNG.","TTI","2012","3,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","12","1400","CISAPU 3","TTI","2012","2,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","12","1800","KABEL 2","TTI","2012","3,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","20","12","3500","PAMEGATAN 4","TTI","2012","1,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","36","12","3900","CIHAJI 12","TTI","2013","5,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","36","12","4100","CIWALANG","TTI","2013","10,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","36","14","0700","PASIR BATU 1","TTI","2013","1,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","36","14","1500","PAESAN 1","TTI","2013","2,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","36","14","4100","ASTANA ANYAR","TTI","2013","7,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","36","14","4200","KAREUMBI","TTI","2013","5,5000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","36","14","4300","GIRIAWAS","TTI","2013","2,0000","","","0","0","0","Areal4","","","0","01-01-1900 00:00:00","0",
"13","02","10","0100","CIBULUH 512","LANCURAN","1954","4,1600","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","10","1000","CIEUEUL 67","LANCURAN","1957","2,1500","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","10","1100","CIEUEUL 8","LANCURAN","1939","4,6600","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","10","1200","CIEUEUL 9","LANCURAN","1971","9,7100","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","10","2200","CISANGIANG 7","LANCURAN","1939","1,7900","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","11","0200","A","LANCURAN","1967","5,5400","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","11","0300","A2","LANCURAN","1898","1,9200","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","11","1100","D","LANCURAN","1900","3,3600","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","11","1900","F2","LANCURAN","1936","1,5000","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","11","2500","K","LANCURAN","1971","1,0000","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","11","3100","PANGLEJAR","LANCURAN","1971","2,0000","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","11","3300","SUKAMAJU","LANCURAN","1971","3,0000","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","11","3900","GINANJAR","LANCURAN","1971","7,7200","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","11","4000","E","LANCURAN","1901","4,9500","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","11","4100","Y","LANCURAN","1971","4,5000","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","12","1500","CIWALANG","LANCURAN","1928","9,0600","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","14","0600","LENGKOB","LANCURAN","1971","4,8600","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","14","1800","TUTUPAN","LANCURAN","1971","8,2700","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","14","2400","LEBAK ASIH","LANCURAN","1971","3,2400","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","14","2500","PANYILEUKAN","LANCURAN","1971","4,0000","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","14","2600","PADA ASIH","LANCURAN","1971","8,0000","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","14","2700","NYALINDUNG","LANCURAN","1971","7,5000","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","14","2800","ASTANA ANYAR","LANCURAN","1971","0,7500","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","02","14","2900","CINANGGELA","LANCURAN","1971","1,0000","","","0","0","0","Areal6","","","0","01-01-1900 00:00:00","0",
"13","20","10","1300","","INTERCROP","2009","2,5000","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","20","10","2600","","INTERCROP","2009","1,5000","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","20","11","3000","","INTERCROP","2009","1,3000","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","20","11","3400","","INTERCROP","2009","1,5000","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","20","12","0100","","INTERCROP","2009","2,2900","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","20","12","1700","","INTERCROP","2009","2,0000","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","02","12","1800","KABEL 2","TM","1927","4,1700","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","1801","KABEL 2","TM","2012","15,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","2002","MALA 12","TM","2011","14,3300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","2003","MALA 12","TM","2012","5,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","2400","MALA 3","TM","1970","22,5300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","2800","PAMEGATAN 1","TM","1947","12,6100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","2900","PAMEGATAN 2","TM","1947","13,6000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","3000","PAMEGATAN 3","TM","1947","19,8900","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","3500","PANEGATAN 4","TM","1947","22,7200","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","3600","TANDO 1","TM","1962","18,3500","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","2201","G2 CILAKI 45","TM","2012","1,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","2202","G2 CILAKI 45","TM","2011","7,3500","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","2300","H CIPANAS 910","TM","1903","13,0300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","2400","I CIPANAS 678","TM","1932","17,5600","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","2600","K CIPANAS 12","TM","2012","2,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","2700","Y CIPANAS 345","TM","1967","16,3200","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","2800","HEGARMANAH","TM","1971","8,8400","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","2900","KIARANUNGGAL","TM","2012","14,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","3000","PANGLEJAR","TM","2009","9,1600","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","3001","PANGLEJAR","TM","2012","1,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","3002","PANGLEJAR","TM","2011","3,2800","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","3300","SUKAMAJU","TM","2009","6,9600","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","3500","PANINEUNGAN","TM","1971","10,0500","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","3700","GINANJAR","TM","1971","11,8200","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","3701","GINANJAR","TM","2008","4,2500","","","0","0","0","Areal1","","","0","22-02-2016 00:00:00","0",
"13","02","11","3800","PEUNTAS","TM","1971","7,1600","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","3900","WINDU","TM","2010","15,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","4000","LEBAK ASIH","TM","1971","14,2700","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","3700","TANDO 2","TM","1948","16,4900","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","3800","NUSANTARA","TM","2010","11,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","2000","PASIR BATU 2","TM","2008","8,7500","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","2100","JATI","TM","2010","12,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","14","2200","UTAMA","TM","2010","5,0000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","20","12","2500","","INTERCROP","2009","3,1500","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","36","14","1203","ASTANA ANYAR","TBM","2013","7,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","36","14","1103","GIRI AWAS","TBM","2013","2,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","20","12","3100","","INTERCROP","2009","8,2300","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","20","12","1900","","INTERCROP","2009","7,9300","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","36","14","1501","PAESAN 1","TBM","2013","2,0000","","","0","0","0","Areal2","","","0","01-01-1900 00:00:00","0",
"13","20","14","1900","","INTERCROP","2009","1,2000","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","20","14","2000","","INTERCROP","2009","2,0000","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","20","14","2100","","INTERCROP","2009","18,0400","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","20","14","2300","","INTERCROP","2009","3,0000","","","0","0","0","Areal7","","","0","01-01-1900 00:00:00","0",
"13","20","10","0102","CIBULUH 125","TBM","2011","5,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","0901","CIEULEUL 5","TBM","2011","2,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","1401","CIKEUEUNG AB","TBM","2011","15,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","1402","CIKEUEUNG AB","TBM","2008","8,0000","","202008/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","1601","CISANGIANG 10","TBM","2011","2,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","1701","CISANGIANG 2","TBM","2012","1,0000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","2001","CISANGIANG 5","TBM","2012","1,0000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","2101","CISANGIANG 3","TBM","2012","1,0000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","2301","CISANGIANG 8","TBM","2012","7,0000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","2501","TANDO 3","TBM","2009","1,5000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","2701","TANDO 4","TBM","2011","1,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","2702","TANDO 4","TBM","2009","2,5000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","2900","CIBULUH 4","TBM","2011","4,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","3000","CIBULUH 5","TBM","2011","4,5000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","3100","CIBULUH 8","TBM","2011","6,5000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","3200","CIKEUEUNG C","TBM","2011","2,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","1400","CIKEUEUNG AB","TTI","2012","8,0000","","202012/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","1500","CIKEUEUNG ABC","TTI","2008","8,0000","","202008/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","2000","CISANGIANG 5","TTI","2012","2,0000","","202012/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","2100","CISANGIANG 6","TTI","2012","2,0000","","202012/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","10","2300","CISANGIANG 8","TTI","2012","4,0000","","202012/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","11","0101","A CIWINDU 12","TBM","2011","6,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","11","1201","D CIWINDU 78","TBM","2012","4,0000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","11","1202","D CIWINDU 78","TBM","2011","6,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","11","2002","F2 CISERO 567","TBM","2009","4,0000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","11","2203","G2 CILAKI 45","TBM","2009","5,0000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","11","3004","PANGLEJAR","TBM","2009","3,3000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","11","3301","SUKAMAJU","TBM","2011","14,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","11","3302","SUKAMAJU","TBM","2009","1,5000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","11","1200","D.CIWINDU 78","TTI","2012","4,0000","","202012/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","0403","A2 CISERO 12","TBM","2010","3,6000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","1203","D CIWINDU 78","TBM","2010","0,8000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","1301","D2 CITIIS 234","TBM","2010","1,0000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","1701","F CITIIS 910","TBM","2010","1,0000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","2001","F2 CISERO 567","TBM","2010","9,5000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","2601","K CIPANAS 12","TBM","2010","1,0000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","2701","Y CIPANAS 345","TBM","2010","4,4200","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","2903","KIARANUNGGAL","TBM","2011","7,0000","","212011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","3003","PANGLEJAR","TBM","2010","2,7700","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","3701","GINANJAR","TBM","2010","4,0000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","11","3801","PEUNTAS","TBM","2010","1,0000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","29","11","4000","STOPLAS TPJ","TBM","2012","6,5000","","292012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","0301","CIHAJI 2","TBM","2012","1,0000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","0401","CIKEUEUNG","TBM","2011","3,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","0502","CILAKI 123","TBM","2009","0,7000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","1101","CISANGIANG 12","TBM","2012","1,0000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
