"KodeUnit","tanggal","waktu","noinput","nobuku","tglfaktur","nofaktur","nama","alamat","KodeAfdeling","KodeBudidaya","nourut","kodebarang","qtyminta","qty","ppn","status","nilai","norek","netral","jml_fisik","kdblok","keterangan","Penjelasan","tglkom","namauser","thntnm","KMK",
"13","05-12-2016 00:00:00","10:13:35","A58201612-00027","A58201612-V00027","05-12-2016 00:00:00","27","TEKNIK","","30","02","002","00301002","10","10","False","","81802,9151381756","200030000","D1337QM","0","","D1337QM","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","05-12-2016 00:00:00","10:13:35","A58201612-00027","A58201612-V00027","05-12-2016 00:00:00","27","TEKNIK","","30","02","003","00301002","10","10","False","","81802,9151381756","201030000","D8593YU","0","","D8593YU","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","05-12-2016 00:00:00","10:13:35","A58201612-00027","A58201612-V00027","05-12-2016 00:00:00","27","TEKNIK","","30","02","004","00301002","15","15","False","","122704,372707263","201030000","D8563YI","0","","D8563YI","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","05-12-2016 00:00:00","10:13:35","A58201612-00027","A58201612-V00027","05-12-2016 00:00:00","27","TEKNIK","","30","02","005","00301002","15","15","False","","122704,372707263","201030000","D8207YP","0","","D8207YP","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","05-12-2016 00:00:00","10:13:35","A58201612-00027","A58201612-V00027","05-12-2016 00:00:00","27","TEKNIK","","30","02","006","00301002","12","12","False","","98163,4981658107","201030000","D8356DI","0","","D8356DI","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","05-12-2016 00:00:00","10:13:35","A58201612-00027","A58201612-V00027","05-12-2016 00:00:00","27","TEKNIK","","30","02","007","00301002","15","15","False","","122704,372707263","201030000","D8615EN","0","","D8615EN","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","05-12-2016 00:00:00","10:17:59","A58201612-00030","A58201612-V00030","05-12-2016 00:00:00","30","TEKNIK","","30","02","001","00301002","320","320","False","","2617693,26310509","255030000","000003","0","","DIESEL MEN1","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","06-12-2016 00:00:00","10:30:01","A58201612-00044","A58201612-V00044","06-12-2016 00:00:00","44","AFD SRIK","","12","02","001","00301007","22,5","22,5","False","","202655,74143469","602130000","0200","0","1801","KABEL3","BBM M.PETIK","14-12-2016 00:00:00","hendri","","01",
"13","06-12-2016 00:00:00","10:29:22","A58201612-00042","A58201612-V00042","06-12-2016 00:00:00","42","PUR","","20","02","001","00301032","56","56","False","","9939999,77952756","603100300","0200","0","","BBP PUR","BBP","14-12-2016 00:00:00","hendri","","01",
"13","06-12-2016 00:00:00","10:30:37","A58201612-00045","A58201612-V00045","06-12-2016 00:00:00","45","AFD SRIK","","12","02","001","00201230","92","92","False","","324069,893271462","601070500","0200","0","3600","PD TANDO1","P.DAUN","14-12-2016 00:00:00","hendri","1962","01",
"13","06-12-2016 00:00:00","10:30:37","A58201612-00045","A58201612-V00045","06-12-2016 00:00:00","45","AFD SRIK","","12","02","002","00301007","9","9","False","","81062,3038946791","601070500","0200","0","3600","PD TANDO1","P.DAUN","14-12-2016 00:00:00","hendri","1962","01",
"13","06-12-2016 00:00:00","10:31:22","A58201612-00046","A58201612-V00046","06-12-2016 00:00:00","46","AFD PUR","","10","02","001","00202216","1,5","1,5","False","","131700","601060101","0200","0","1400","HELO CIK AB","HELOPELTIS","14-12-2016 00:00:00","hendri","1957","01",
"13","06-12-2016 00:00:00","10:32:12","A58201612-00047","A58201612-V00047","06-12-2016 00:00:00","47","AFD CIT","","14","02","001","00301007","30","30","False","","270207,656509695","602130000","0200","0","0501","CILAKI2","BBM M.PETIK","14-12-2016 00:00:00","hendri","","01",
"13","06-12-2016 00:00:00","10:32:12","A58201612-00047","A58201612-V00047","06-12-2016 00:00:00","47","AFD CIT","","14","02","002","00301007","15","15","False","","135103,828254848","602130000","0200","0","0501","CILAKI2","BBM M.PETIK","14-12-2016 00:00:00","hendri","","01",
"13","06-12-2016 00:00:00","10:34:28","A58201612-00049","A58201612-V00049","06-12-2016 00:00:00","49","TEKNIK","","30","02","001","00301003","25","25","False","","212983,601694915","200030000","D1522ZJ","0","","D1522ZJ","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","07-12-2016 00:00:00","10:37:46","A58201612-00053","A58201612-V00053","07-12-2016 00:00:00","53","TEKNIK","","30","02","001","00301002","10","10","False","","81802,9164313947","200030000","D835PN","0","","D835","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","07-12-2016 00:00:00","10:37:46","A58201612-00053","A58201612-V00053","07-12-2016 00:00:00","53","TEKNIK","","30","02","002","00301002","10","10","False","","81802,9164313947","200030000","D1337QM","0","","D1337","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","07-12-2016 00:00:00","10:37:46","A58201612-00053","A58201612-V00053","07-12-2016 00:00:00","53","TEKNIK","","30","02","003","00301002","10","10","False","","81802,9164313947","201030000","D8593YU","0","","D8593","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","07-12-2016 00:00:00","10:37:46","A58201612-00053","A58201612-V00053","07-12-2016 00:00:00","53","TEKNIK","","30","02","004","00301002","15","15","False","","122704,374647092","201030000","D8563YI","0","","D8563","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","07-12-2016 00:00:00","10:37:46","A58201612-00053","A58201612-V00053","07-12-2016 00:00:00","53","TEKNIK","","30","02","005","00301002","15","15","False","","122704,374647092","201030000","D8207YP","0","","D8207","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","07-12-2016 00:00:00","10:37:46","A58201612-00053","A58201612-V00053","07-12-2016 00:00:00","53","TEKNIK","","30","02","006","00301002","12","12","False","","98163,4997176736","201030000","D8356DI","0","","D836","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","07-12-2016 00:00:00","10:37:46","A58201612-00053","A58201612-V00053","07-12-2016 00:00:00","53","TEKNIK","","30","02","007","00301002","12","12","False","","98163,4997176736","201030000","D8615EN","0","","D8615","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","07-12-2016 00:00:00","10:37:46","A58201612-00053","A58201612-V00053","07-12-2016 00:00:00","53","TEKNIK","","30","02","008","00301002","15","15","False","","122704,374647092","201030000","D8616EN","0","","D8616","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","07-12-2016 00:00:00","10:41:43","A58201612-00059","A58201612-V00059","07-12-2016 00:00:00","59","AFD CIT","","14","02","001","00301007","30","30","False","","270207,678018576","602130000","0200","0","1500","PAESAN1","BBM M.PETIK","14-12-2016 00:00:00","hendri","","01",
"13","07-12-2016 00:00:00","10:41:43","A58201612-00059","A58201612-V00059","07-12-2016 00:00:00","59","AFD CIT","","14","02","002","00301007","15","15","False","","135103,839009288","602130000","0200","0","1700","CITAWA","BBM M.PETIK","14-12-2016 00:00:00","hendri","","01",
"13","08-12-2016 00:00:00","10:45:35","A58201612-00064","A58201612-V00064","08-12-2016 00:00:00","64","TEKNIK","","30","02","001","00301002","30","30","False","","245408,748184723","200030000","D835PN","0","","D835","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","08-12-2016 00:00:00","10:45:35","A58201612-00064","A58201612-V00064","08-12-2016 00:00:00","64","TEKNIK","","30","02","002","00301002","10","10","False","","81802,9160615742","200030000","D1337QM","0","","D1337","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","08-12-2016 00:00:00","10:45:35","A58201612-00064","A58201612-V00064","08-12-2016 00:00:00","64","TEKNIK","","30","02","003","00301002","10","10","False","","81802,9160615742","201030000","D8593YU","0","","D8593","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","08-12-2016 00:00:00","10:45:35","A58201612-00064","A58201612-V00064","08-12-2016 00:00:00","64","TEKNIK","","30","02","004","00301002","15","15","False","","122704,374092361","201030000","D8563YI","0","","D8563","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","21-12-2016 00:00:00","09:27:16","A58201612-00193","A58201612-V00193","21-12-2016 00:00:00","193","PUR","","20","02","001","00301032","100","100","False","","17750000","603100300","0200","0","","BBP PUR","BBP PUR","23-12-2016 00:00:00","hendri","","01",
"13","21-12-2016 00:00:00","09:27:16","A58201612-00193","A58201612-V00193","21-12-2016 00:00:00","193","PUR","","20","02","002","00301044","530","530","False","","1144773,30202775","603100300","0200","0","","BBP PUR","BBP PUR","23-12-2016 00:00:00","hendri","","01",
"13","22-12-2016 00:00:00","08:41:40","A58201612-00227","A58201612-V00227","22-12-2016 00:00:00","227","TEKNIK","","30","02","001","00302006","15","15","False","","518193,219339623","604020401","0200","0","","OTR PUR","PELUMAS MESIN PABRIK","23-12-2016 00:00:00","hendri","","01",
"13","22-12-2016 00:00:00","08:23:36","A58201612-00225","A58201612-V00225","22-12-2016 00:00:00","225","TEKNIK","","30","02","009","01100202","1","1","False","","89000","604020503","0200","0","","ELMOT CYCLONN VFBD PUR","ELMOT CYCLOON VFBD PUR","23-12-2016 00:00:00","hendri","0200","01",
"13","22-12-2016 00:00:00","08:23:36","A58201612-00225","A58201612-V00225","22-12-2016 00:00:00","225","TEKNIK","","30","02","010","01100241","1","1","False","","119000","604020503","0200","0","","ELMOT CYCLONN VFBD PUR","ELMOT CYCLOON VFBD PUR","23-12-2016 00:00:00","hendri","0200","01",
"13","22-12-2016 00:00:00","08:23:36","A58201612-00225","A58201612-V00225","22-12-2016 00:00:00","225","TEKNIK","","30","02","011","00602295","3","3","False","","1740000","604020503","0200","0","","ELMOT CYCLONN VFBD PUR","ELMOT CYCLOON VFBD PUR","23-12-2016 00:00:00","hendri","0200","01",
"13","22-12-2016 00:00:00","08:23:36","A58201612-00225","A58201612-V00225","22-12-2016 00:00:00","225","TEKNIK","","30","02","012","00601531","1","1","False","","325000","604020503","0200","0","","ELMOT CYCLONN VFBD PUR","ELMOT CYCLOON VFBD PUR","23-12-2016 00:00:00","hendri","0200","01",
"13","03-12-2016 00:00:00","09:55:59","A58201612-00015","A58201612-V00015","03-12-2016 00:00:00","15","TEKNIK","","30","02","001","00301002","4","4","False","","32721,1663087569","201030000","D8207YP","0","","D8207YP","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","03-12-2016 00:00:00","09:55:59","A58201612-00015","A58201612-V00015","03-12-2016 00:00:00","15","TEKNIK","","30","02","002","00301002","4","4","False","","32721,1663087569","201030000","D8563YI","0","","D8563YI","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","03-12-2016 00:00:00","09:55:59","A58201612-00015","A58201612-V00015","03-12-2016 00:00:00","15","TEKNIK","","30","02","003","00301002","4","4","False","","32721,1663087569","201030000","D8615EN","0","","D8615EN","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","03-12-2016 00:00:00","09:56:53","A58201612-00016","A58201612-V00016","03-12-2016 00:00:00","16","TEKNIK","","30","02","001","00301003","25","25","False","","212983,600628931","200030000","D1522ZJ","0","","D1522ZJ","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","04-12-2016 00:00:00","09:57:24","A58201612-00017","A58201612-V00017","04-12-2016 00:00:00","17","TEKNIK","","30","02","007","00301002","12","12","False","","98163,4974874372","201030000","D8616EN","0","","D8616EN","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","04-12-2016 00:00:00","09:57:24","A58201612-00017","A58201612-V00017","04-12-2016 00:00:00","17","TEKNIK","","30","02","008","00301002","12","12","False","","98163,4974874372","201030000","D8207YP","0","","D8207YP","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","04-12-2016 00:00:00","09:57:24","A58201612-00017","A58201612-V00017","04-12-2016 00:00:00","17","TEKNIK","","30","02","001","00301002","10","10","False","","81802,9145728643","200030000","D835PN","0","","D835PN","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","04-12-2016 00:00:00","09:57:24","A58201612-00017","A58201612-V00017","04-12-2016 00:00:00","17","TEKNIK","","30","02","002","00301002","10","10","False","","81802,9145728643","200030000","D1337QM","0","","D1337QM","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","04-12-2016 00:00:00","09:57:24","A58201612-00017","A58201612-V00017","04-12-2016 00:00:00","17","TEKNIK","","30","02","003","00301002","10","10","False","","81802,9145728643","201030000","D8593YU","0","","D8593YU","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","10-12-2016 00:00:00","07:56:50","A53201612-00007","A53201612-V00007","10-12-2016 00:00:00","07","PERK CIKUMPAY","CIKUMPAY","","02","001","00201434","0","980","False","2","2757720","080024700","","0","","","","14-12-2016 00:00:00","hendri","","01",
"13","10-12-2016 00:00:00","07:55:35","A53201612-00006","A53201612-V00006","10-12-2016 00:00:00","06","PERK MALABAR","MALABAR","","02","001","00202132","0","1360","False","2","54125449","080021200","","0","","","","14-12-2016 00:00:00","hendri","","01",
"13","09-12-2016 00:00:00","07:54:37","A53201612-00005","A53201612-V00005","09-12-2016 00:00:00","05","PT SUMBER KERANG INDAH","BANDUNG","","02","001","00302003","0","209","False","2","6038010","080020900","","0","","","","14-12-2016 00:00:00","hendri","","01",
"13","09-12-2016 00:00:00","07:54:37","A53201612-00005","A53201612-V00005","09-12-2016 00:00:00","05","PT SUMBER KERANG INDAH","BANDUNG","","02","002","00302010","0","60","False","2","1733400","080020900","","0","","","","14-12-2016 00:00:00","hendri","","01",
"13","01-12-2016 00:00:00","07:50:15","A53201612-00001","A53201612-V00001","01-12-2016 00:00:00","01","PD GUNA SAKTI","BANDUNG","","02","003","01200228","0","6560","False","2","2473120","080020900","","0","","","","14-12-2016 00:00:00","hendri","","01",
"13","01-12-2016 00:00:00","07:50:15","A53201612-00001","A53201612-V00001","01-12-2016 00:00:00","01","PD GUNA SAKTI","BANDUNG","","02","002","01200583","0","6560","False","2","518240","080020900","","0","","","","14-12-2016 00:00:00","hendri","","01",
"13","21-12-2016 00:00:00","09:13:29","A53201612-00024","A53201612-V00024","21-12-2016 00:00:00","24","PT NAGA MAS PARULIAN","BANDUNG","","02","001","00301002","0","8000","False","2","66360000","080020900","","0","","","","27-12-2016 00:00:00","hendri","","01",
"13","01-12-2016 00:00:00","07:50:15","A53201612-00001","A53201612-V00001","01-12-2016 00:00:00","01","PD GUNA SAKTI","BANDUNG","","02","003","01200055","0","20","False","2","2889820","080020900","","0","","","","14-12-2016 00:00:00","hendri","","01",
"13","04-12-2016 00:00:00","09:57:24","A58201612-00017","A58201612-V00017","04-12-2016 00:00:00","17","TEKNIK","","30","02","004","00301002","12","12","False","","98163,4974874372","201030000","D8563YI","0","","D8563YI","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","04-12-2016 00:00:00","09:57:24","A58201612-00017","A58201612-V00017","04-12-2016 00:00:00","17","TEKNIK","","30","02","005","00301002","12","12","False","","98163,4974874372","201030000","D8356DI","0","","D8356DI","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","04-12-2016 00:00:00","09:57:24","A58201612-00017","A58201612-V00017","04-12-2016 00:00:00","17","TEKNIK","","30","02","006","00301002","12","12","False","","98163,4974874372","201030000","D8615EN","0","","D8615EN","BBM KEND","14-12-2016 00:00:00","hendri","","01",
"13","13-12-2016 00:00:00","14:28:32","A58201612-00095","A58201612-V00095","13-12-2016 00:00:00","95","AFD CIT","","14","02","001","00202132","8","8","False","","318384,994117647","601050200","0200","0","0100","PENY KIMIA PANYILEKAN","HERBISIDA","19-12-2016 00:00:00","hendri","1971","01",
"13","13-12-2016 00:00:00","14:28:32","A58201612-00095","A58201612-V00095","13-12-2016 00:00:00","95","AFD CIT","","14","02","002","00202132","7","7","False","","278586,869852941","601050200","0200","0","0100","PENY KIMIA PANYILEKAN","HERBISIDA","19-12-2016 00:00:00","hendri","1971","01",
"13","13-12-2016 00:00:00","14:31:16","A58201612-00096","A58201612-V00096","13-12-2016 00:00:00","96","AFD SRIK","","12","02","001","00202132","12","12","False","","477577,489962825","601050200","0200","0","1400","CISPU 3","HERBISIDA","19-12-2016 00:00:00","hendri","1927","01",
"13","13-12-2016 00:00:00","14:31:16","A58201612-00096","A58201612-V00096","13-12-2016 00:00:00","96","AFD SRIK","","12","02","002","00202132","14","14","False","","557173,738289963","601050200","0200","0","1400","PENY KIMIA CISAPU3","HERBISIDA","19-12-2016 00:00:00","hendri","1927","01",
"13","17-12-2016 00:00:00","07:36:37","A58201612-00148","A58201612-V00148","17-12-2016 00:00:00","148","AFD SRIK","","12","02","001","00201101","2100","2100","False","","13860000","601070100","0200","0","3800","PA NUSANTARA","P.AKAR","23-12-2016 00:00:00","hendri","2010","01",
"13","17-12-2016 00:00:00","07:36:37","A58201612-00148","A58201612-V00148","17-12-2016 00:00:00","148","AFD SRIK","","12","02","002","00201103","700","700","False","","4829926,70399947","601070100","0200","0","3800","PA NUSANTARA","P.AKAR","23-12-2016 00:00:00","hendri","2010","01",
"13","17-12-2016 00:00:00","07:36:37","A58201612-00148","A58201612-V00148","17-12-2016 00:00:00","148","AFD SRIK","","12","02","003","00201106","1000","1000","False","","6399887,16150759","601070100","0200","0","3800","PA NUSANTARA","P.AKAR","23-12-2016 00:00:00","hendri","2010","01",
"13","17-12-2016 00:00:00","07:36:37","A58201612-00148","A58201612-V00148","17-12-2016 00:00:00","148","AFD SRIK","","12","02","004","00201107","1100","1100","False","","3863798,36836283","601070100","0200","0","3800","PA NUSANTARA","P.AKAR","23-12-2016 00:00:00","hendri","2010","01",
"13","17-12-2016 00:00:00","07:38:14","A58201612-00149","A58201612-V00149","17-12-2016 00:00:00","149","AFD KIA","","11","02","001","00201101","2600","2600","False","","17160000","601070100","0200","0","1500","PA E2 CISERO","P.AKAR","23-12-2016 00:00:00","hendri","1967","01",
"13","22-12-2016 00:00:00","08:52:06","A58201612-00231","A58201612-V00231","22-12-2016 00:00:00","231","AFD SRIK","","12","02","001","00301007","22,5","22,5","False","","224609,4","602130000","0200","0","3500","PAM 4","BBM M.PETIK","28-12-2016 00:00:00","hendri","","01",
"13","22-12-2016 00:00:00","08:49:04","A58201612-00230","A58201612-V00230","22-12-2016 00:00:00","230","AFD PUR","","10","02","001","00201230","15","15","False","","52837,5","601070500","0200","0","1200","PD CIEUL9","P.DAUN","28-12-2016 00:00:00","hendri","1971","01",
"13","22-12-2016 00:00:00","08:49:04","A58201612-00230","A58201612-V00230","22-12-2016 00:00:00","230","AFD PUR","","10","02","002","00301007","2","2","False","","19965,2806652807","601070500","0200","0","1200","PD CIEUL9","P.DAUN","28-12-2016 00:00:00","hendri","1971","01",
"13","22-12-2016 00:00:00","08:49:04","A58201612-00230","A58201612-V00230","22-12-2016 00:00:00","230","AFD PUR","","10","02","003","00201230","40","40","False","","140900","601070500","0200","0","2300","PD CIS8","P.DAUN","28-12-2016 00:00:00","hendri","1953","01",
"13","23-12-2016 00:00:00","09:54:48","A58201612-00237","A58201612-V00237","23-12-2016 00:00:00","237","AFD KIA","","11","02","001","00201230","65","65","False","","228962,493363284","601070500","0200","0","3000","PD PANGLEJAR","P.DAUN","28-12-2016 00:00:00","hendri","2009","01",
"13","23-12-2016 00:00:00","09:47:16","A58201612-00232","A58201612-V00232","23-12-2016 00:00:00","232","TEKNIK","","30","02","001","00301002","10","10","False","","82802,4448256146","200030000","D835PN","0","","D835PN","BBM KEND","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:47:16","A58201612-00232","A58201612-V00232","23-12-2016 00:00:00","232","TEKNIK","","30","02","002","00301002","10","10","False","","82802,4448256146","200030000","D1337QM","0","","D1337QM","BBM KEND","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:47:16","A58201612-00232","A58201612-V00232","23-12-2016 00:00:00","232","TEKNIK","","30","02","003","00301002","10","10","False","","82802,4448256146","201030000","D8593YU","0","","D8593YU","BBM KEND","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:47:16","A58201612-00232","A58201612-V00232","23-12-2016 00:00:00","232","TEKNIK","","30","02","004","00301002","15","15","False","","124203,667238422","201030000","D8563YI","0","","D8563YI","BBM KEND","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:47:16","A58201612-00232","A58201612-V00232","23-12-2016 00:00:00","232","TEKNIK","","30","02","005","00301002","15","15","False","","124203,667238422","201030000","D8207YP","0","","D8207YP","BBM KEND","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:47:16","A58201612-00232","A58201612-V00232","23-12-2016 00:00:00","232","TEKNIK","","30","02","006","00301002","10","10","False","","82802,4448256146","201030000","D8356DI","0","","D8356DI","BBM KEND","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:47:16","A58201612-00232","A58201612-V00232","23-12-2016 00:00:00","232","TEKNIK","","30","02","007","00301002","50","50","False","","414012,224128073","201030000","D8537DI","0","","D8537DI","BBM KEND","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:47:16","A58201612-00232","A58201612-V00232","23-12-2016 00:00:00","232","TEKNIK","","30","02","008","00301002","50","50","False","","414012,224128073","201030000","D8615EN","0","","D8615EN","BBM KEND","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:47:16","A58201612-00232","A58201612-V00232","23-12-2016 00:00:00","232","TEKNIK","","30","02","009","00301002","15","15","False","","124203,667238422","201030000","D8616EN","0","","D8616EN","BBM KEND","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:50:01","A58201612-00233","A58201612-V00233","23-12-2016 00:00:00","233","PUR","","20","02","001","00301032","93","93","False","","16507500","603100300","0200","0","","BBP PUR","BBP PUR","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:50:01","A58201612-00233","A58201612-V00233","23-12-2016 00:00:00","233","PUR","","20","02","002","00301044","570","570","False","","1231171,29844413","603100300","0200","0","","BBP PUR","BBP PUR","28-12-2016 00:00:00","hendri","","01",
"13","18-12-2016 00:00:00","08:05:40","A58201612-00167","A58201612-V00167","18-12-2016 00:00:00","167","AFD SRIK","","12","02","001","00301007","22,5","22,5","False","","224609,403717088","602130000","0200","0","3800","NUSANTARA","BBM M.PETIK","23-12-2016 00:00:00","hendri","","01",
"13","24-12-2016 00:00:00","10:10:51","A58201612-00248","A58201612-V00248","24-12-2016 00:00:00","248","PAB PUR","","20","02","001","00301032","81","81","False","","14377500","603100300","0200","0","","BBP PUR","BBP PUR","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:52:18","A58201612-00235","A58201612-V00235","23-12-2016 00:00:00","235","AFD KIA","","11","02","001","00202303","2,5","2,5","False","","456250","601060201","0200","0","2100","BB G1 CITIIS","BLISTER","28-12-2016 00:00:00","hendri","1989","01",
"13","23-12-2016 00:00:00","09:52:18","A58201612-00235","A58201612-V00235","23-12-2016 00:00:00","235","AFD KIA","","11","02","002","00301007","4","4","False","","39930,5585585586","601060201","0200","0","2100","BB G1 CITIIS","BLISTER","28-12-2016 00:00:00","hendri","1989","01",
"13","23-12-2016 00:00:00","09:53:38","A58201612-00236","A58201612-V00236","23-12-2016 00:00:00","236","AFD KIA","","11","02","001","00301007","30","30","False","","299479,240121581","602130000","0200","0","0400","A2CISERO","BBM M.PETIK","28-12-2016 00:00:00","hendri","","01",
"13","23-12-2016 00:00:00","09:54:48","A58201612-00237","A58201612-V00237","23-12-2016 00:00:00","237","AFD KIA","","11","02","002","00301007","7","7","False","","69878,4715719064","601070500","0200","0","3000","PD PANGLEJAR","P.DAUN","28-12-2016 00:00:00","hendri","2009","01",
