"KodeUnit","tanggal","NoInput","NoBukti","Keterangan","NoUrut","kodeafd","kodebud","norek","netral","kdblok","thntnm","uraian","unsur","DK","nilai","JmlFisik","NamaUser","TglInput","KMK",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","601060201","2009","","","BLISTER BLIGHT","","K","273750","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","601060201","2010","","","BLISTER BLIGHT","","K","11647,5197272284","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","601060201","2011","","","BLISTER BLIGHT","","K","243702,730341524","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","601060201","2012","","","BLISTER BLIGHT","","K","92762,9267667884","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","601070100","","","","PEMUPUKAN AN-ORGANIK AKAR","","K","10613702,7594573","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","601070100","1932","","","PEMUPUKAN AN-ORGANIK AKAR","","K","18306163,2104466","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","601070100","1934","","","PEMUPUKAN AN-ORGANIK AKAR","","K","37513546,1520158","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","601070100","1939","","","PEMUPUKAN AN-ORGANIK AKAR","","K","37533557,434811","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","601070100","1951","","","PEMUPUKAN AN-ORGANIK AKAR","","K","38153534,8682877","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","601070100","1953","","","PEMUPUKAN AN-ORGANIK AKAR","","K","20308660,7256489","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","601070100","1954","","","PEMUPUKAN AN-ORGANIK AKAR","","K","23026772,5237005","0","CLOSING","07-12-2016 10:01:58","01",
"13","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","601070100","1955","","","PEMUPUKAN AN-ORGANIK AKAR","","K","19297406,3216617","0","CLOSING","07-12-2016 10:01:58","01",
