"kodeunit","tanggal","kodebud","kodeJenisOlah","kodegrade","kodevar","norek","kodekbn","bi","rbi","pbi",
"74","29/02/2020 0:00:00","01","0100","","BASAH","6090100","70","-1854940","-130377","-130377",
"74","29/02/2020 0:00:00","01","0100","","BASAH","X","74","1854940","130377","130377",
"74","29/02/2020 0:00:00","01","0001","","JADI","6090400","70","-435540","-34294","-34294",
"74","29/02/2020 0:00:00","01","0001","","JADI","X","74","435540","34294","34294",
"74","29/02/2020 0:00:00","01","0002","","JADI","6090400","70","-85750","-1429","-1429",
"74","29/02/2020 0:00:00","01","0002","","JADI","X","74","85750","1429","1429",
