"kodeunit","tgltran","nobukti","noaktiva","kdafd","kdbud","kelompok","norek","tglbeli","nmaktiva","kelompokaset","tarifpct","jmlunit","satuan","sawalp","auditp","rcp","hapusp","rekp","kbnp","murnip","sawals","audits","rcs","hapuss","kbns","reks","murnis","stopr","thntnm","kondisi",
"14","31-12-2016 00:00:00","SST201612-00001","1400800100","11","02","008","008010000","01-09-2014 00:00:00","MESIN PERATA TEH ( SKIPING )","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800101","10","02","008","008010000","19-03-2015 00:00:00","MESIN PETIK KAWASAKI AFD.SKT","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1160000","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800105","10","02","008","008010000","23-05-2015 00:00:00","MESIN PETIK OCHAI AFD. SKT","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1825000","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800063","11","02","008","008010000","15-08-2012 00:00:00","MESIN SKIPPING AFD.TALUN","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800067","11","02","008","008010000","25-02-2013 00:00:00","MESIN PETIK RG 8 AFD.TALUN","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1216666,66666667","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800072","11","02","008","008010000","14-06-2013 00:00:00","MESIN PETIK OCHIAI TYPE V8 1210","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","608333,333333333","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800074","11","02","008","008010000","17-07-2013 00:00:00","MESIN SKIPING AFD. TALUN","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1450000","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800081","10","02","008","008010000","15-02-2014 00:00:00","MESIN PETIK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","658333,333333333","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800084","10","02","008","008010000","14-03-2014 00:00:00","MESIN PETIK MERK.KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2900000","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800088","10","02","008","008010000","11-04-2014 00:00:00","MESIN TRIMING","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","476666,666666667","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800089","10","02","008","008010000","06-05-2014 00:00:00","MESIN PETIK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","658333,333333333","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800092","10","02","008","008010000","14-07-2014 00:00:00","MESIN PETIK KAWASAKI ( DUA )","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1160000","","","0",
"14","31-12-2016 00:00:00","SST201612-00001","1400800099","10","02","008","008010000","27-08-2014 00:00:00","MESIN PERATA TEH ( SKIPING ) AFD.SKT","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"14","31-12-2016 00:00:00","SUT201612-00001","1400800030","02","02","008","008010000","31-12-2005 00:00:00","MESIN PETIK EX SINUMBRA 1","04","0","0","UNIT","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","0",
"14","31-12-2016 00:00:00","SUT201612-00001","1400800030","02","02","008","008010000","31-12-2005 00:00:00","MESIN PETIK EX SINUMBRA 1","04","0","0","UNIT","0","0","0","0","0","0","0","0","0","0","0","0","0","-1030000","","","0",
"14","31-12-2016 00:00:00","SUT201612-00001","1400800031","02","02","008","008010000","01-08-2007 00:00:00","MESIN PETIK EX SINUMBRA II","04","0","0","UNIT","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","0",
"14","31-12-2016 00:00:00","SUT201612-00001","1400800031","02","02","008","008010000","01-08-2007 00:00:00","MESIN PETIK EX SINUMBRA II","04","0","0","UNIT","0","0","0","0","0","0","0","0","0","0","0","0","0","-1133000","","","0",
"14","31-12-2016 00:00:00","SUT201612-00001","1400800036","02","02","008","008010000","07-11-2009 00:00:00","MESIN PETIK","04","0","0","UNIT","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","0",
"14","31-12-2016 00:00:00","SUT201612-00001","1400800036","02","02","008","008010000","07-11-2009 00:00:00","MESIN PETIK","04","0","0","UNIT","0","0","0","0","0","0","0","0","0","0","0","0","0","-1309000","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500078","02","02","005","005010000","01-01-1991 00:00:00","CUTTER TEA BLOCK","05","5","1","UNIT","72377388","0","0","0","0","0","0","72377387","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500079","02","02","005","005010000","01-01-1995 00:00:00","HEATER PEMANAS","06","10","1","UNIT","24830705","0","0","0","0","0","0","24830704","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500080","02","02","005","005010000","01-01-1995 00:00:00","CONTINUS TEA ROLL","05","5","1","UNIT","47599096","0","0","0","0","0","0","47599095","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500082","02","02","005","005010000","01-10-1996 00:00:00","TEA BIG SHAFER","05","5","1","UNIT","10074395","0","0","0","0","0","0","10074394","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500083","02","02","005","005010000","31-12-1996 00:00:00","PENAMBAHAN MONORAIL","06","10","1","UNIT","21088018","0","0","0","0","0","0","21088017","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500084","02","02","005","005010000","31-12-1997 00:00:00","DUCTING HEATER","05","5","1","UNIT","30980270","0","0","0","0","0","0","30980269","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500085","02","02","005","005010000","31-10-1999 00:00:00","MIDLETON","05","5","1","UNIT","72200582","0","0","0","0","0","0","72200581","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500086","02","02","005","005010000","30-11-1999 00:00:00","MESIN LAS","06","10","1","UNIT","17490000","0","0","0","0","0","0","17489999","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500087","02","02","005","005010000","31-10-1999 00:00:00","HUMIDIFIER","05","5","2","UNIT","60000000","0","0","0","0","0","0","59999998","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500088","02","02","005","005010000","01-01-2000 00:00:00","ROTOR VANE EX CIATER","05","5","1","UNIT","24516000","0","0","0","0","0","0","24515999","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500089","02","02","005","005010000","01-12-2001 00:00:00","AXIAL FAN","05","5","2","UNIT","18150000","0","0","0","0","0","0","18149998","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500090","02","02","005","005010000","01-07-2001 00:00:00","ROTORVANE ( 2001 )","05","5","1","UNIT","184000000","0","0","0","0","0","0","183999999","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500091","02","02","005","005010000","15-12-2003 00:00:00","VARIABLE SPEED","05","5","1","UNIT","22250000","0","0","0","0","0","0","22249999","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500092","02","02","005","005010000","30-09-2004 00:00:00","DUCTING ( PRIMA JABAR STEEL )","05","5","2","UNIT","80144500","0","0","0","0","0","0","68122804","0","0","0","0","0","333935","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500093","02","02","005","005010000","31-05-2006 00:00:00","ROTORVANE TAHUN 2006","05","5","1","UNIT","189381903","0","0","0","0","0","0","123098233","0","0","0","0","0","789091","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500094","02","02","005","005010000","31-07-2006 00:00:00","ROTORVANE 2006 (2)","05","5","1","UNIT","350394114","0","0","0","0","0","0","227756142","0","0","0","0","0","1459975","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500095","02","02","005","005010000","31-12-2008 00:00:00","HE NO.3 TALSAN","05","5","1","UNIT","344520000","0","0","0","0","0","0","155034000","0","0","0","0","0","1435500","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500096","02","02","005","005010000","31-07-2010 00:00:00","MESIN ITX ( INNONA TEA ECHANGER )","05","5","1","UNIT","197500000","0","0","0","0","0","0","54312522","0","0","0","0","0","822917","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500097","02","02","005","005010000","31-07-2010 00:00:00","TRAYS TSD","05","5","1","UNIT","262558000","0","0","0","0","0","0","72203472","0","0","0","0","0","1093992","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500098","02","02","005","005010000","01-01-1990 00:00:00","CHOUT SIFTER EX PARAKANSALAK","05","5","1","UNIT","27381775","0","0","0","0","0","0","27381774","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500099","30","02","005","005010000","22-07-2011 00:00:00","MESIN ITX (INNOVA TEA EXTRACTOR) PAB.TAL","05","5","1","UNIT","197500000","0","0","0","0","0","0","44931261","0","0","0","0","0","822917","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500100","02","02","005","005010000","08-10-2012 00:00:00","MESIN PCR SINGLE ACTION PAB SANTOSA","05","5","1","UNIT","381150000","0","0","0","0","0","0","61936875","0","0","0","0","0","1588125","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500101","30","02","005","005010000","14-06-2013 00:00:00","MESIN OPEN TOP ROLLER (OTR) SINGLE ACTIO","05","5","1","UNIT","380000000","0","0","0","0","0","0","49083323","0","0","0","0","0","1583333","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500102","02","02","005","005010000","30-06-2013 00:00:00","MESIN OPEN TOP ROLLER (OTR ) EX.PAL","05","5","1","UNIT","173457668","0","0","0","0","0","0","173457667","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500103","02","02","005","005010000","30-06-2013 00:00:00","MESIN HEART EXCHAGER ( HE ) EX.PAL","05","5","1","UNIT","281000000","0","0","0","0","0","0","280999999","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500104","02","02","005","005010000","01-01-1990 00:00:00","BARBORA LEAF CONDITIONER ( BLC ) EX.PAR","05","5","1","UNIT","45469901","0","0","0","0","0","0","45469900","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500105","02","02","005","005010000","01-01-1990 00:00:00","VIBRO EXTRACTOR CONVEYOR EX.PAR","05","5","1","UNIT","21745091","0","0","0","0","0","0","21745090","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500106","02","02","005","005010000","01-01-1990 00:00:00","CONVEYOR MIDELTON EX.PAR","05","5","1","UNIT","11449510","0","0","0","0","0","0","11449509","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500107","02","02","005","005010000","01-01-1990 00:00:00","AXIAL FLOW FAN 1200 MM EX. PAR","05","5","1","UNIT","4860428","0","0","0","0","0","0","4860427","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500108","02","02","005","005010000","01-01-1990 00:00:00","AXIAL FLOW FAN 48 "" EX. PAR","05","5","4","UNIT","19173598","0","0","0","0","0","0","19173594","0","0","0","0","0","0","","","0",
"14","01-02-2016 00:00:00","SALDO AWAL","1400500109","02","02","005","005010000","01-04-2001 00:00:00","ROTORVANE 15"" EX PASIR NANGKA","05","5","4","UNIT","176000000","0","0","0","0","0","0","175999999","0","0","0","0","0","0","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100006","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","20883,78","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100040","02","02","001","001000000","01-01-2016 00:00:00","TM Teh Tahun 2016","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","8674041,46833333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100038","11","02","001","001000000","01-01-2015 00:00:00","TM Teh Tahun 2015","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","3055285,80833333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100039","12","02","001","001000000","01-01-2015 00:00:00","TM Teh Tahun 2015","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2073877,61166667","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100037","14","02","001","001000000","01-01-2015 00:00:00","TM Teh Tahun 2015","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","5828589,93833333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100041","15","36","001","001000000","01-01-2016 00:00:00","TM KOPI Tahun 2016","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","5200087,375","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100031","02","02","001","001000000","01-01-2004 00:00:00","TM Teh Tahun 2004","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","5196505,585","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100032","02","02","001","001000000","01-01-2001 00:00:00","TM Teh Tahun 2001","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1942309,02833333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100033","02","02","001","001000000","01-01-2009 00:00:00","TM Teh Tahun 2009","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","5848835,48333333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100034","02","02","001","001000000","01-01-2012 00:00:00","TM Teh Tahun 2012","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2869077,11","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100035","02","02","001","001000000","01-01-2013 00:00:00","TM Teh Tahun 2013","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","10367894,3866667","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100036","02","02","001","001000000","01-01-2014 00:00:00","TM Teh Tahun 2014","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","9450014,03833333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100025","02","02","001","001000000","01-01-1991 00:00:00","TM Teh Tahun 1991","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","648423,131666667","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100026","02","02","001","001000000","01-01-1994 00:00:00","TM Teh Tahun 1994","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1154830,69333333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100027","02","02","001","001000000","01-01-1997 00:00:00","TM Teh Tahun 1997","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2187113,8","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100028","02","02","001","001000000","01-01-2002 00:00:00","TM Teh Tahun 2002","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1123160,945","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100029","02","02","001","001000000","01-01-2003 00:00:00","TM Teh Tahun 2003","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","24140,3933333333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100030","02","02","001","001000000","01-01-2004 00:00:00","TM Teh Tahun 2004","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1073571,28666667","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100019","02","02","001","001000000","01-01-1984 00:00:00","TM Teh Tahun 1984","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","45853,0866666667","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100020","02","02","001","001000000","01-01-1985 00:00:00","TM Teh Tahun 1985","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","886075,361666667","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100021","02","02","001","001000000","01-01-1986 00:00:00","TM Teh Tahun 1986","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","21981,1183333333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100022","02","02","001","001000000","01-01-1988 00:00:00","TM Teh Tahun 1988","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","141813,67","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100023","02","02","001","001000000","01-01-1989 00:00:00","TM Teh Tahun 1989","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","117528,076666667","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100024","02","02","001","001000000","01-01-1991 00:00:00","TM Teh Tahun 1991","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1699653,76333333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100013","02","02","001","001000000","01-01-1977 00:00:00","TM Teh Tahun 1977","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","57022,3333333333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100014","02","02","001","001000000","01-01-1978 00:00:00","TM Teh Tahun 1978","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","29750,7816666667","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100015","02","02","001","001000000","01-01-1979 00:00:00","TM Teh Tahun 1979","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","100383,143333333","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100016","02","02","001","001000000","01-01-1980 00:00:00","TM Teh Tahun 1980","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","36560,0616666667","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100017","02","02","001","001000000","01-01-1981 00:00:00","TM Teh Tahun 1981","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","186130,441666667","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100018","02","02","001","001000000","01-01-1982 00:00:00","TM Teh Tahun 1982","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","89994,52","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100007","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","37469,86","","","0",
"14","31-07-2016 00:00:00","SST201607-00001","1400100008","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","8089,405","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100004","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","64839,37","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100005","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","37606,8533333333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100006","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","20883,78","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100040","02","02","001","001000000","01-01-2016 00:00:00","TM Teh Tahun 2016","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","8674041,46833333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100038","11","02","001","001000000","01-01-2015 00:00:00","TM Teh Tahun 2015","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","3055285,80833333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100039","12","02","001","001000000","01-01-2015 00:00:00","TM Teh Tahun 2015","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2073877,61166667","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100037","14","02","001","001000000","01-01-2015 00:00:00","TM Teh Tahun 2015","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","5828589,93833333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100041","15","36","001","001000000","01-01-2016 00:00:00","TM KOPI Tahun 2016","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","5200087,375","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100031","02","02","001","001000000","01-01-2004 00:00:00","TM Teh Tahun 2004","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","5196505,585","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100032","02","02","001","001000000","01-01-2001 00:00:00","TM Teh Tahun 2001","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1942309,02833333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100033","02","02","001","001000000","01-01-2009 00:00:00","TM Teh Tahun 2009","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","5848835,48333333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100034","02","02","001","001000000","01-01-2012 00:00:00","TM Teh Tahun 2012","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2869077,11","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100035","02","02","001","001000000","01-01-2013 00:00:00","TM Teh Tahun 2013","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","10367894,3866667","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100036","02","02","001","001000000","01-01-2014 00:00:00","TM Teh Tahun 2014","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","9450014,03833333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100025","02","02","001","001000000","01-01-1991 00:00:00","TM Teh Tahun 1991","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","648423,131666667","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100026","02","02","001","001000000","01-01-1994 00:00:00","TM Teh Tahun 1994","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1154830,69333333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100027","02","02","001","001000000","01-01-1997 00:00:00","TM Teh Tahun 1997","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2187113,8","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100028","02","02","001","001000000","01-01-2002 00:00:00","TM Teh Tahun 2002","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1123160,945","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100029","02","02","001","001000000","01-01-2003 00:00:00","TM Teh Tahun 2003","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","24140,3933333333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100030","02","02","001","001000000","01-01-2004 00:00:00","TM Teh Tahun 2004","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1073571,28666667","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100019","02","02","001","001000000","01-01-1984 00:00:00","TM Teh Tahun 1984","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","45853,0866666667","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100020","02","02","001","001000000","01-01-1985 00:00:00","TM Teh Tahun 1985","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","886075,361666667","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100021","02","02","001","001000000","01-01-1986 00:00:00","TM Teh Tahun 1986","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","21981,1183333333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100022","02","02","001","001000000","01-01-1988 00:00:00","TM Teh Tahun 1988","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","141813,67","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100023","02","02","001","001000000","01-01-1989 00:00:00","TM Teh Tahun 1989","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","117528,076666667","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100024","02","02","001","001000000","01-01-1991 00:00:00","TM Teh Tahun 1991","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1699653,76333333","","","0",
"14","31-08-2016 00:00:00","SST201608-00001","1400100013","02","02","001","001000000","01-01-1977 00:00:00","TM Teh Tahun 1977","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","57022,3333333333","","","0",
"14","31-03-2016 00:00:00","SST201603-00001","1400800094","12","02","008","008010000","14-07-2014 00:00:00","MESIN PETIK KAWASAKI ( DUA )","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1160000","","","0",
"14","31-03-2016 00:00:00","SST201603-00001","1400800098","12","02","008","008010000","23-08-2014 00:00:00","MESIN PERATA TEH ( SKIPING ) AFD.SAN","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1063333,33333333","","","0",
"14","31-03-2016 00:00:00","SST201603-00001","1400800103","12","02","008","008010000","19-03-2015 00:00:00","MESIN PETIK KAWASAKI AFD.SAN","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1740000","","","0",
"14","31-03-2016 00:00:00","SST201603-00001","1400800062","12","02","008","008010000","01-05-2012 00:00:00","MESIN PETIK OCHAI EX.GUNUNG MAS","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","608333,333333333","","","0",
"14","31-03-2016 00:00:00","SST201603-00001","1400800064","12","02","008","008010000","31-12-2012 00:00:00","SKIPPING ( MESIN PERATA )","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"14","30-06-2016 00:00:00","SST201606-00001","1400800062","12","02","008","008010000","01-05-2012 00:00:00","MESIN PETIK OCHAI EX.GUNUNG MAS","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","608333,333333333","","","0",
"14","30-06-2016 00:00:00","SST201606-00001","1400800064","12","02","008","008010000","31-12-2012 00:00:00","SKIPPING ( MESIN PERATA )","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"14","30-06-2016 00:00:00","SST201606-00001","1400800068","12","02","008","008010000","25-02-2013 00:00:00","MESIN PETIK RG 8 AFD.SANTOSA","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1216666,66666667","","","0",
"14","30-06-2016 00:00:00","SST201606-00001","1400800070","12","02","008","008010000","05-03-2013 00:00:00","MESIN PETIK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1160000","","","0",
"14","30-06-2016 00:00:00","SST201606-00001","1400800093","11","02","008","008010000","14-07-2014 00:00:00","MESIN PETIK KAWASAKI ( DUA )","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1160000","","","0",
"14","30-06-2016 00:00:00","SST201606-00001","1400800096","11","02","008","008010000","18-08-2014 00:00:00","MESIN PERATA TEH ( SKIPING ) AFD.TAL","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"14","30-06-2016 00:00:00","SST201606-00001","1400800100","11","02","008","008010000","01-09-2014 00:00:00","MESIN PERATA TEH ( SKIPING )","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
