"kodeunit","tanggal","noaktiva","tarifpct","kdafd","kdbud","kelompok","norek","tglbeli","nmaktiva","kelompokaset","jmlunit","satuan","nobukti","leveransir","sawalp","auditp","rcp","hapusp","rekp","kbnp","murnip","sawals","audits","rcs","hapuss","reks","kbns","murnis","stopr",
"14","01-02-2016 00:00:00","1400300023","20","02","02","003","003030000","01-01-1986 00:00:00","BANGUNAN RUMAH","03","4","UNIT","","","16592781","0","0","0","0","0","0","16592777","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400100006","2","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","17,84","Hektare","","","12530268","0","0","0","0","0","0","9923525","0","0","0","0","0","20884","",
"14","01-02-2016 00:00:00","1400100008","2","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","4,26","Hektare","","","4853643","0","0","0","0","0","0","3735982","0","0","0","0","0","8089","",
"14","01-02-2016 00:00:00","1400100009","2","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","8,47","Hektare","","","22616035","0","0","0","0","0","0","16349113","0","0","0","0","0","37693","",
"14","01-02-2016 00:00:00","1400100010","2","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","20,31","Hektare","","","34279693","0","0","0","0","0","0","24609500","0","0","0","0","0","57133","",
"14","01-02-2016 00:00:00","1400100011","2","02","02","001","001000000","01-01-1974 00:00:00","TM Teh Tahun 1974","04","32,29","Hektare","","","55516463","0","0","0","0","0","0","39672376","0","0","0","0","0","92527","",
"14","01-02-2016 00:00:00","1400300057","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300058","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300059","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300060","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300061","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300062","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300063","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300064","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300065","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300066","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300067","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300068","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300069","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300070","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300071","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300072","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300073","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300074","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300075","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300076","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300077","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300078","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300079","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300080","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300081","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300082","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300083","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183554","0","0","0","0","0","0","183553","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300084","20","02","02","003","003030000","01-01-1970 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","748672","0","0","0","0","0","0","748671","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400100007","2","02","02","001","001000000","01-01-1973 00:00:00","TM Teh Tahun 1973","04","16,24","Hektare","","","22481916","0","0","0","0","0","0","17544939","0","0","0","0","0","37470","",
"14","01-02-2016 00:00:00","1400300024","20","02","02","003","003030000","01-01-1986 00:00:00","BANGUNAN RUMAH","03","11","UNIT","","","34506076","0","0","0","0","0","0","34506065","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300025","20","02","02","003","003030000","01-01-1987 00:00:00","BANGUNAN RUMAH","03","8","UNIT","","","26698438","0","0","0","0","0","0","26698430","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300026","20","02","02","003","003030000","01-01-1990 00:00:00","BANGUNAN RUMAH","03","2","UNIT","","","40048000","0","0","0","0","0","0","40047998","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300027","20","02","02","003","003030000","01-01-1991 00:00:00","BANGUNAN RUMAH","03","3","UNIT","","","35992000","0","0","0","0","0","0","35991997","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300028","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SANTOSA 6 X 8 ENAR","01","1","UNIT","","","33066125","0","0","0","0","0","0","9171430","0","0","0","0","0","137776","",
"14","01-02-2016 00:00:00","1400300029","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SANTOSA 6 X 8 PANJI","01","1","UNIT","","","28731569","0","0","0","0","0","0","7969148","0","0","0","0","0","119715","",
"14","01-02-2016 00:00:00","1400300030","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SANTOSA 10 X 8 M SOLEH","01","1","UNIT","","","42849933","0","0","0","0","0","0","11885070","0","0","0","0","0","178541","",
"14","01-02-2016 00:00:00","1400300031","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SANTOSA 6 X 8 M TASONI","01","1","UNIT","","","42714462","0","0","0","0","0","0","11847521","0","0","0","0","0","177977","",
"14","01-02-2016 00:00:00","1400300032","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SANTOSA 12 X 8 M KANDI","01","1","UNIT","","","26211858","0","0","0","0","0","0","7270258","0","0","0","0","0","109216","",
"14","01-02-2016 00:00:00","1400300033","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SANTOSA 6 X 8 M RONI","01","1","UNIT","","","32498148","0","0","0","0","0","0","9013867","0","0","0","0","0","135409","",
"14","01-02-2016 00:00:00","1400300034","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SANTOSA 12 X 8 ADE Y","01","1","UNIT","","","38523124","0","0","0","0","0","0","10684981","0","0","0","0","0","160513","",
"14","01-02-2016 00:00:00","1400300035","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SANTOSA 6 X 8 M ENCANG SN","01","1","UNIT","","","16433573","0","0","0","0","0","0","4558093","0","0","0","0","0","68473","",
"14","01-02-2016 00:00:00","1400300036","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SANTOSA 6 X 8 M JAJANG S","01","1","UNIT","","","16611548","0","0","0","0","0","0","4607483","0","0","0","0","0","69215","",
"14","01-02-2016 00:00:00","1400300037","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SANTOSA 6 X 8 M EX ROBI","01","1","UNIT","","","22951769","0","0","0","0","0","0","6366004","0","0","0","0","0","95632","",
"14","01-02-2016 00:00:00","1400300038","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.TALUN DATAR 6 X 8 M IWAN","01","1","UNIT","","","51344520","0","0","0","0","0","0","14241228","0","0","0","0","0","213936","",
"14","01-02-2016 00:00:00","1400300039","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.TALUN DATAR 12 X 8 M ENAH","01","1","UNIT","","","45054008","0","0","0","0","0","0","12496425","0","0","0","0","0","187725","",
"14","01-02-2016 00:00:00","1400300040","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.TALUN DATAE 12 X 8 M DADAH","01","1","UNIT","","","32679449","0","0","0","0","0","0","9064129","0","0","0","0","0","136164","",
"14","01-02-2016 00:00:00","1400300041","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.TALUN DATAR 12 X 8 ENJANG","01","1","UNIT","","","30613128","0","0","0","0","0","0","8491038","0","0","0","0","0","127555","",
"14","01-02-2016 00:00:00","1400300042","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.TALUN DATAR 12 X 8 M ASEP Y","01","1","UNIT","","","28238810","0","0","0","0","0","0","7832485","0","0","0","0","0","117662","",
"14","01-02-2016 00:00:00","1400300043","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.TALUN DATAR 12 X 8 M WAHYU","01","1","UNIT","","","22925240","0","0","0","0","0","0","6358682","0","0","0","0","0","95522","",
"14","01-02-2016 00:00:00","1400300044","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.TALUN DATAR 12 X 8 M AI","01","1","UNIT","","","23669570","0","0","0","0","0","0","6565105","0","0","0","0","0","98623","",
"14","01-02-2016 00:00:00","1400300045","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.TALUN DATAR 12 X 8 M ADING","01","1","UNIT","","","16391762","0","0","0","0","0","0","4546507","0","0","0","0","0","68299","",
"14","01-02-2016 00:00:00","1400300046","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.TALUN DATAR 6  X 8 M ASEP S","01","1","UNIT","","","11124894","0","0","0","0","0","0","3085678","0","0","0","0","0","46354","",
"14","01-02-2016 00:00:00","1400300047","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SUKATINGAL 12 X 8 M CIS","01","1","UNIT","","","13645609","0","0","0","0","0","0","3784836","0","0","0","0","0","56857","",
"14","01-02-2016 00:00:00","1400300048","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SUKATINGAL 12 X 8 M CIS","01","1","UNIT","","","8404022","0","0","0","0","0","0","2331001","0","0","0","0","0","35017","",
"14","01-02-2016 00:00:00","1400300049","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SUKATINGAL 12 X 8 M SKT","01","1","UNIT","","","9927634","0","0","0","0","0","0","2753575","0","0","0","0","0","41365","",
"14","01-02-2016 00:00:00","1400300050","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.SUKATINGAL 12 X 8 M","01","1","UNIT","","","35584980","0","0","0","0","0","0","9870059","0","0","0","0","0","148271","",
"14","01-02-2016 00:00:00","1400300051","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.LODAYA 8 X 6 M OSIN","01","1","UNIT","","","10817393","0","0","0","0","0","0","3000342","0","0","0","0","0","45072","",
"14","01-02-2016 00:00:00","1400300052","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.LODAYA 8 X 6 M LOD I","01","1","UNIT","","","40609807","0","0","0","0","0","0","11263783","0","0","0","0","0","169208","",
"14","01-02-2016 00:00:00","1400300053","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.LODAYA 8 X 6 M LOD II","01","1","UNIT","","","13147439","0","0","0","0","0","0","3646645","0","0","0","0","0","54781","",
"14","01-02-2016 00:00:00","1400300054","5","02","02","003","003030000","01-06-2010 00:00:00","BGN RMH KARY.LODAYA 8 X 6 M LOD III","01","1","UNIT","","","14784624","0","0","0","0","0","0","4100766","0","0","0","0","0","61603","",
"14","01-02-2016 00:00:00","1400300055","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300056","20","02","02","003","003030000","01-01-1960 00:00:00","RUMAH PANGGUNG CIKEMBANG","03","1","UNIT","","","183553","0","0","0","0","0","0","183552","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300087","20","02","02","003","003030000","01-01-1972 00:00:00","RUMAH SEMI PERMANEN CIKEMBANG","03","1","UNIT","","","618351","0","0","0","0","0","0","618350","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300088","20","02","02","003","003030000","01-01-1972 00:00:00","RUMAH SEMI PERMANEN CIKEMBANG","03","1","UNIT","","","618351","0","0","0","0","0","0","618350","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300089","20","02","02","003","003030000","01-01-1972 00:00:00","RUMAH SEMI PERMANEN CIKEMBANG","03","1","UNIT","","","618351","0","0","0","0","0","0","618350","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300090","20","02","02","003","003030000","01-01-1972 00:00:00","RUMAH SEMI PERMANEN CIKEMBANG","03","1","UNIT","","","618351","0","0","0","0","0","0","618350","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300091","20","02","02","003","003030000","01-01-1972 00:00:00","RUMAH SEMI PERMANEN CIKEMBANG","03","1","UNIT","","","618351","0","0","0","0","0","0","618350","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300092","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300093","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300094","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300095","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300096","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300097","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632124","0","0","0","0","0","0","632123","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300098","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632124","0","0","0","0","0","0","632123","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300099","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300100","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300101","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300102","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300103","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300104","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300105","20","02","02","003","003030000","01-01-1973 00:00:00","RUMAH BATACO CIKEMBANG","03","1","UNIT","","","632123","0","0","0","0","0","0","632122","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300106","20","02","02","003","003030000","01-01-1976 00:00:00","RUMAH WALFLEX CIKEMBANG","03","1","UNIT","","","917319","0","0","0","0","0","0","917318","0","0","0","0","0","0","",
"14","01-02-2016 00:00:00","1400300107","20","02","02","003","003030000","01-01-1976 00:00:00","RUMAH WALFLEX CIKEMBANG","03","1","UNIT","","","917319","0","0","0","0","0","0","917318","0","0","0","0","0","0","",
