"KodeUnit","tanggal","NoInput","NoBukti","Keterangan","NoUrut","kodeafd","kodebud","norek","netral","kdblok","thntnm","uraian","unsur","DK","nilai","JmlFisik","NamaUser","TglInput","KMK",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","11","29","058032001","292011/02","","","BIAYA TAHUN LALU","","D","91886861,22","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","403100000","","","","JAMSOSTEK","","D","4406963,25963935","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","11","02","403100000","","","","JAMSOSTEK","","D","4263971,36664042","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","403100000","","","","JAMSOSTEK","","D","5247880,61070741","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","403100000","","","","JAMSOSTEK","","D","5172868,47011781","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","300030200","1988","","","PELUMAS","","K","133693,52","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","300030200","1989","","","PELUMAS","","K","415843,05","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","300030200","1990","","","PELUMAS","","K","718369,72","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","609010215","0200","","","KEBUN SEDEP","","K","183441447","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","609010218","0200","","","KEBUN DAYEUHMANGGUNG","","K","53050937","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","609010238","0200","","","KEBUN PANGLEJAR","","K","127515087","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","609010239","0200","","","KEBUN MONTAYA","","K","44505659","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","609040212","0200","","","KEBUN MALABAR","","K","170648000","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","609040213","0200","","","KEBUN PURBASARI","","K","167963609","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","690020000","","","","PENGIRIMAN TEH","","K","36400000","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","690022900","","","","IHT","","K","347620000","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","970170100","","","","PEMBULATAN ANGKA /SELISIH KAS","","K","5460","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","975000100","","","","PENDAPATAN JASA GIRO","","K","2568129","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","300030200","1991","","","PELUMAS","","K","40571,26","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","300030200","2000","","","PELUMAS","","K","10142,82","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","300030200","2001","","","PELUMAS","","K","31877,42","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","300030200","2008","","","PELUMAS","","K","60856,9","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","300030200","2009","","","PELUMAS","","K","79693,59","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","300030200","2010","","","PELUMAS","","K","18836,66","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","300030200","2011","","","PELUMAS","","K","11591,8","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","","","","PELUMAS","","K","20443764,7629171","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","1921","","","PELUMAS","","K","27530,51","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","1974","","","PELUMAS","","K","47816,13","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","1986","","","PELUMAS","","K","117366,89","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","1991","","","PELUMAS","","K","60856,91","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","1999","","","PELUMAS","","K","121713,8","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","2000","","","PELUMAS","","K","43469,22","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","2004","","","PELUMAS","","K","14489,74","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","2005","","","PELUMAS","","K","5795,9","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","2010","","","PELUMAS","","K","24632,55","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","2011","","","PELUMAS","","K","85489,45","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","201040000","D8289CP","","","MINYAK PELUMAS","","D","374400","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","201040000","D8359DI","","","MINYAK PELUMAS","","D","688185","22,25","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","201040000","D8527CV","","","MINYAK PELUMAS","","D","761983,4","26","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","406050000","","","","BIAYA MESS/PESANGRAHAN","","D","7363156,52731657","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","601070500","1999","1100","","PEMUPUKAN DAUN LAINNYA","","D","3226814,59582118","683,6","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","042060104","2013","","","ULAT","","D","564046,8","28,4","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","36","423010000","36","","","SATPAM/CENTENG/WAKER","","D","11106,87","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","411010100","","","","UPAH/JASA","","D","8677164,29238351","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","300030200","2012","","","PELUMAS","","K","31877,42","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","300190000","","","","BAHAN LAINNYA","","K","44480500","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","300190000","0200","","","BAHAN LAINNYA","","K","10550000","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","15","36","300190000","2013","","","BAHAN LAINNYA","","K","54667863,94","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","36","300190000","","","","BAHAN LAINNYA","","K","20060000","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","400010000","","","","GAJI DAN TUNJANGAN PEGAWAI STAF","","K","23844000","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","401010000","","","","GAJI DAN TUNJANGAN PEGAWAI NON STAF","","K","58425340","2","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","15","02","401010000","","","","GAJI DAN TUNJANGAN PEGAWAI NON STAF","","K","7692553","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","401010000","","","","GAJI DAN TUNJANGAN PEGAWAI NON STAF","","K","8488000","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","403010100","","","","BY.OBAT MEDIS EXS TAGIHAN APOTEK","","K","6611288","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","403030000","","","","BIAYA PINDAH","","K","6798000","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","403060000","","","","IURAN DANA PENSIUN","","K","539996","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","080021500","","","","PERK. SEDEP","","D","967164,75","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","080021500","","","","PERK. SEDEP","","D","1502480,95","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","20","02","080021500","","","","PERK. SEDEP","","D","444442,52","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","21","02","080021500","","","","PERK. SEDEP","","D","865849,32","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","080021700","","","","PERK. CISARUNI","","D","9730045,39722573","180","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","080021800","D8289CP","","","PERK. DAYEUHMANGGUNG","","D","70250","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","080021800","","","","PERK. DAYEUHMANGGUNG","","D","3981640,15827493","852","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","11","02","080021800","","","","PERK. DAYEUHMANGGUNG","","D","3327697,57240751","645","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","080021800","","","","PERK. DAYEUHMANGGUNG","","D","4813000,90311637","1104","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","080022300","","","","PERK. CIATER","","D","23386620","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","080022500","","","","PERK. WANGUNREJA","","D","20800000","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","080022800","","","","PERK. CIKUPA","","D","166293495,351254","26600","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","080022900","","","","UNIT USAHA PENGEPAKAN TEH (UUPT)","","D","29106664,0299997","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","080022900","","","","UNIT USAHA PENGEPAKAN TEH (UUPT)","","D","820153,54","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","11","02","080022900","","","","UNIT USAHA PENGEPAKAN TEH (UUPT)","","D","2655068,45","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","080022900","","","","UNIT USAHA PENGEPAKAN TEH (UUPT)","","D","712683,19","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","20","02","080022900","","","","UNIT USAHA PENGEPAKAN TEH (UUPT)","","D","1846665,09","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","21","02","080022900","","","","UNIT USAHA PENGEPAKAN TEH (UUPT)","","D","1258765,45","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","15","02","080023300","","","","KEBUN KINA","","D","192773382,38","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","080023700","","","","PERK. PANGHEOTAN","","D","2590550,27","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","080023700","","","","PERK. PANGHEOTAN","","D","830196,52","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","080023800","","","","PERK. PANGLEJAR","","D","12947399,9667455","2640","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","404010100","","","","BY. OBAT MEDIS EXS TAGIHAN APOTEK","","D","38334898,8454456","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","02","404010100","0200","","","BY. OBAT MEDIS EXS TAGIHAN APOTEK","","D","826308,8","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","15","02","404010100","0200","","","BY. OBAT MEDIS EXS TAGIHAN APOTEK","","D","719074,3","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","20","02","404010100","0200","","","BY. OBAT MEDIS EXS TAGIHAN APOTEK","","D","2013960,6","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","21","02","404010100","0200","","","BY. OBAT MEDIS EXS TAGIHAN APOTEK","","D","2457772,2","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","404010100","0200","","","BY. OBAT MEDIS EXS TAGIHAN APOTEK","","D","2366743,6","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","36","404010100","36","","","BY. OBAT MEDIS EXS TAGIHAN APOTEK","","D","172902,5","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","15","36","404010100","","","","BY. OBAT MEDIS EXS TAGIHAN APOTEK","","D","1183082,51912769","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","15","36","042190205","2013","","","DAPENBUN","","D","3469425","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","15","36","042190205","2014","","","DAPENBUN","","D","2736914","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","15","36","050000700","2013","","","MENYIANG DAN MERUMPUT","","D","88258","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","15","36","050000700","2014","","","MENYIANG DAN MERUMPUT","","D","21440605","394000","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","15","36","050001200","2013","","","RISET DAN SELEKSI","","D","132226","0","CLOSING","27-12-2016 09:32:51","01",
"14","03-12-2016 00:00:00","JLL201612-00019","","","001","15","36","050001904","2014","","","Pemindahbukuan dari Rkg. 050190204 ke rkg. 050001904","L","D","2956924","0","renbang","03-01-2017 13:21:35","01",
"14","03-12-2016 00:00:00","JLL201612-00019","","","002","15","36","050190204","2014","","","Koreksi Dipindahbukukan Ke Rkg. 050001904 dari Rkg.050190204","L","K","2956924","0","renbang","03-01-2017 13:21:35","01",
"14","03-12-2016 00:00:00","JLL201612-00019","","","003","15","36","050001905","2014","","","Pemindahbukuan dari Rkg. 050190205 ke rkg. 050001905","L","D","734973","0","renbang","03-01-2017 13:21:35","01",
"14","03-12-2016 00:00:00","JLL201612-00019","","","004","15","36","050190205","2014","","","Koreksi Dipindahbukukan Ke Rkg. 050001905 dari Rkg.050190205","L","K","734973","0","renbang","03-01-2017 13:21:35","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","168010000","D8651N","","","DANA PENSIUN NON STAF TERHUTANG","","K","31780","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","168010000","D8687EK","","","DANA PENSIUN NON STAF TERHUTANG","","K","669129","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","168010000","D8945VK","","","DANA PENSIUN NON STAF TERHUTANG","","K","1378356","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","200190204","D821PN","","","JAMSOSTEK","","D","971190","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","200190205","D1811QI","","","DAPENBUN","","D","233662","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","200190205","D821PN","","","DAPENBUN","","D","233662","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","200190215","D821PN","","","TUNJANGAN HARI RAYA KEAGAMAAN","","D","4394700","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","200190215","D821PN","","","TUNJANGAN HARI RAYA KEAGAMAAN","","D","1464900","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","201010000","D8289CP","","","GAJI/UPAH DAN PREMI LEMBUR","","D","144160","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","201010000","D8527CV","","","GAJI/UPAH DAN PREMI LEMBUR","","D","136753","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","201010000","D8528CV","","","GAJI/UPAH DAN PREMI LEMBUR","","D","142859","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","201010000","D8612EN","","","GAJI/UPAH DAN PREMI LEMBUR","","D","142159","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","201010000","D8687EK","","","GAJI/UPAH DAN PREMI LEMBUR","","D","168687","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","201010000","D8946VK","","","GAJI/UPAH DAN PREMI LEMBUR","","D","136952","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","201010000","D8975VK","","","GAJI/UPAH DAN PREMI LEMBUR","","D","162180","0","CLOSING","27-12-2016 09:32:51","01",
"14","24-12-2016 00:00:00","JLL201612-00004","00004","Sewa Kendaraan","001","30","02","200100000","D821PN","","","Biaya Sewa Kend. PUSKOP Bl.Desember 2016 Rocky Independent","L","D","1900000","0","bin_1","04-01-2017 21:49:19","01",
"14","24-12-2016 00:00:00","JLL201612-00004","00004","Sewa Kendaraan","002","30","02","200100000","D1811QI","","","Biaya Sewa Kend. PUSKOP Bl.Desember 2016 Pajero","L","D","19550000","0","bin_1","04-01-2017 21:49:19","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","051020300","","","","BANGUNAN BENGKEL","","K","6050000","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","055009900","","","","PEMINDAHAN KE TM","","K","257513019","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","058012001","291995/02","","","BIAYA TAHUN LALU","","K","8476584","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","11","29","058012001","292010/02","","","BIAYA TAHUN LALU","","K","94275656,26","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","29","058022001","292010/03","","","BIAYA TAHUN LALU","","K","316637155","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","11","29","058022001","212010/04","","","BIAYA TAHUN LALU","","K","1198483","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","29","058022001","212010/04","","","BIAYA TAHUN LALU","","K","1207115","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","29","058032001","212010/04","","","BIAYA TAHUN LALU","","K","1838529","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","29","058032001","292010/02","","","BIAYA TAHUN LALU","","K","88369857,27","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","11","29","058032001","292010/02","","","BIAYA TAHUN LALU","","K","14589659,1","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","14","29","058032001","212010/04","","","BIAYA TAHUN LALU","","K","1160690","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","080010100","","","","PENGISARAN REMISE","","K","312284125685","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","02","02","080010200","","","","BARANG BAHAN YANG SUDAH DISELESAIKAN","","K","37873116270","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","080010300","","","","PENGISARAN KREDIT RC","","K","4060009","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","11","02","080010300","","","","PENGISARAN KREDIT RC","","K","1824947","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","12","02","080010300","","","","PENGISARAN KREDIT RC","","K","193158689","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","30","02","080010300","","","","PENGISARAN KREDIT RC","","K","93373849","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","","02","080020900","","","","UNIT KANTOR DIREKSI","","K","4614632595","0","CLOSING","27-12-2016 09:32:51","01",
"14","01-12-2016 00:00:00","TRANSAKSI","","","","10","02","403020000","","","","CUTI TAHUNAN/PANJANG","","D","1366532,43157664","0","CLOSING","27-12-2016 09:32:51","01",
