"KodeUnit","Tanggal","NoBukti","NoInput","KodeBudidaya","KodeAfdeling","Norek","KodeBarang","Netral","kdblok","KodeUnsur","Uraian","Jml_fisik","Debet","Kredit","Aplikasi",
"14","20-12-2016 00:00:00","A58201612-V00255","A58201612-00255","02","14","601080200","00301007","2005","2600","B","Pemakaian 6 PREMIUM 2 TAX Utk.Afdeling/Bagian Afdeling Lodaya","6","44259,5680473373","0","TUP",
"14","20-12-2016 00:00:00","A58201612-V00247","A58201612-00247","02","10","602130000","00301007","","1300","B","Pemakaian 30 PREMIUM 2 TAX Utk.Afdeling/Bagian Afdeling Sukatingal","30","221297,864476386","0","TUP",
"14","20-12-2016 00:00:00","A58201612-V00247","A58201612-00247","02","10","602130000","00301007","","2100","B","Pemakaian 25 PREMIUM 2 TAX Utk.Afdeling/Bagian Afdeling Sukatingal","25","184414,887063655","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00352","A58201612-00352","02","30","604020401","01100452","0200","","B","Pemakaian 4 GERGAJI BESI Utk.Afdeling/Bagian Teknik","4","66400","0","TUP",
"14","22-12-2016 00:00:00","A58201612-V00297","A58201612-00297","02","30","604020403","01100452","0200","","B","Pemakaian 6 GERGAJI BESI Utk.Afdeling/Bagian Teknik","6","97500","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00351","A58201612-00351","02","30","604020403","01100601","0200","","B","Pemakaian 1 MUR BAUD 1/2  X 2 Utk.Afdeling/Bagian Teknik","1","145000","0","TUP",
"14","22-12-2016 00:00:00","A58201612-V00296","A58201612-00296","02","30","604020401","01100601","0200","","B","Pemakaian 1 MUR BAUD 1/2  X 2 Utk.Afdeling/Bagian Teknik","1","145000","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00351","A58201612-00351","02","30","604020403","01100603","0200","","B","Pemakaian 1 MUR BAUD 1/2  X 4 Utk.Afdeling/Bagian Teknik","1","175000","0","TUP",
"14","22-12-2016 00:00:00","A58201612-V00297","A58201612-00297","02","30","604020403","01100603","0200","","B","Pemakaian 1 MUR BAUD 1/2  X 4 Utk.Afdeling/Bagian Teknik","1","175000","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00351","A58201612-00351","02","30","604020604","01100607","0200","","B","Pemakaian 1 MUR BAUD 3/8  X 4 Utk.Afdeling/Bagian Teknik","1","195000","0","TUP",
"14","22-12-2016 00:00:00","A58201612-V00296","A58201612-00296","02","30","604020401","01100607","0200","","B","Pemakaian 1 MUR BAUD 3/8  X 4 Utk.Afdeling/Bagian Teknik","1","195000","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00352","A58201612-00352","02","30","604020401","01100732","0200","","B","Pemakaian 4 BATU GURINDA 4 Utk.Afdeling/Bagian Teknik","4","98400","0","TUP",
"14","22-12-2016 00:00:00","A58201612-V00297","A58201612-00297","02","30","604020403","01100732","0200","","B","Pemakaian 6 BATU GURINDA 4 Utk.Afdeling/Bagian Teknik","6","147600","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00284","A58201612-00284","02","30","604020603","01100877","0200","","B","Pemakaian 2 RANTAI RS 60 Utk.Afdeling/Bagian Teknik","2","821100","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00284","A58201612-00284","02","30","604020603","01100904","0200","","B","Pemakaian 3 RANTAI RS 50 Utk.Afdeling/Bagian Teknik","3","1086750","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00352","A58201612-00352","02","30","604020401","01100930","0200","","B","Pemakaian 6 BATU GURINDA POTONG 4"" Utk.Afdeling/Bagian Teknik","6","65100","0","TUP",
"14","22-12-2016 00:00:00","A58201612-V00298","A58201612-00298","02","30","604020403","01100930","0200","","B","Pemakaian 6 BATU GURINDA POTONG 4"" Utk.Afdeling/Bagian Teknik","6","150000","0","TUP",
"14","22-12-2016 00:00:00","A58201612-V00297","A58201612-00297","02","30","604020403","01101453","0200","","B","Pemakaian 1 MUR BAUD 5/8 X 3 Utk.Afdeling/Bagian Teknik","1","165000","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00351","A58201612-00351","02","30","604020403","01101518","0200","","B","Pemakaian 1 MUR BAUD 3/4X5"" Utk.Afdeling/Bagian Teknik","1","187500","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00352","A58201612-00352","02","30","604020401","01101521","0200","","B","Pemakaian 20 KAWAT LAS RD 3,2 Utk.Afdeling/Bagian Teknik","20","690000","0","TUP",
"14","22-12-2016 00:00:00","A58201612-V00297","A58201612-00297","02","30","604020403","01101521","0200","","B","Pemakaian 20 KAWAT LAS RD 3,2 Utk.Afdeling/Bagian Teknik","20","690000","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00352","A58201612-00352","02","30","604020401","01101522","0200","","B","Pemakaian 2 KAWAT LAS SS Utk.Afdeling/Bagian Teknik","2","307500","0","TUP",
"14","22-12-2016 00:00:00","A58201612-V00297","A58201612-00297","02","30","604020403","01101522","0200","","B","Pemakaian 2 KAWAT LAS SS Utk.Afdeling/Bagian Teknik","2","307500","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00284","A58201612-00284","02","30","604020401","01101530","0200","","B","Pemakaian 2 MUR BAUD 1/2X3"" Utk.Afdeling/Bagian Teknik","2","305000","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00284","A58201612-00284","02","30","604020603","01101615","0200","","B","Pemakaian 2 RANTAI RS 40 Utk.Afdeling/Bagian Teknik","2","650000","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00351","A58201612-00351","02","30","604020604","01101629","0200","","B","Pemakaian 1 MUR BAUD 5/8X2"" Utk.Afdeling/Bagian Teknik","1","153750","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00283","A58201612-00283","02","30","604020603","01101747","0200","","B","Pemakaian 3 SPROKET 50 T22 Utk.Afdeling/Bagian Teknik","3","375000","0","TUP",
"14","27-12-2016 00:00:00","A58201612-V00391","A58201612-00391","02","30","604020405","01102734","0200","","B","Pemakaian 10 MUR BAUD 3/4X6 Utk.Afdeling/Bagian Teknik","10","210000","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00286","A58201612-00286","02","30","604020603","01102964","0200","","B","Pemakaian 4 PLAT STRIP 5MMX4X6M Utk.Afdeling/Bagian Teknik","4","340000","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00346","A58201612-00346","02","20","605040000","01200071","0200","","B","Pemakaian 320 PAPER SACK (IMPORT) Utk.Afdeling/Bagian Pengolahan Santosa","320","7615178,12794613","0","TUP",
"14","19-12-2016 00:00:00","A58201612-V00234","A58201612-00234","02","12","602130000","01600938","","2800","B","Pemakaian 50 WARING KANTONG Utk.Afdeling/Bagian Afdeling Santosa","50","675000","0","TUP",
"14","19-12-2016 00:00:00","A58201612-V00234","A58201612-00234","02","12","602130000","01600938","","2800","B","Pemakaian 50 WARING KANTONG Utk.Afdeling/Bagian Afdeling Santosa","50","675000","0","TUP",
"14","29-12-2016 00:00:00","A58201612-V00425","A58201612-00425","02","11","602130000","01600938","","1000","B","Pemakaian 100 WARING KANTONG Utk.Afdeling/Bagian Afdeling Talun","100","1350000","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00402","A58201612-00402","02","10","602130000","01600938","","2000","B","Pemakaian 100 WARING KANTONG Utk.Afdeling/Bagian Afdeling Sukatingal","100","1350000","0","TUP",
"14","29-12-2016 00:00:00","A58201612-V00433","A58201612-00433","02","14","602130000","01600938","","0600","B","Pemakaian 100 WARING KANTONG Utk.Afdeling/Bagian Afdeling Lodaya","100","1350000","0","TUP",
"14","31-12-2016 00:00:00","A58201612-V00465","A58201612-00465","02","20","605040000","01900151","0200","","B","Pemakaian 6 BENANG JAHIT Utk.Afdeling/Bagian Pengolahan Santosa","6","66000","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00415","A58201612-00415","02","21","605040000","01900151","0200","","B","Pemakaian 6 BENANG JAHIT Utk.Afdeling/Bagian Pengolahan Talun","6","66000","0","TUP",
"14","22-12-2016 00:00:00","A58201612-V00298","A58201612-00298","02","30","604020403","01900506","0200","","B","Pemakaian 20 DIFRIM 3"" Utk.Afdeling/Bagian Teknik","20","897000","0","TUP",
"14","19-12-2016 00:00:00","A58201612-V00241","A58201612-00241","02","02","196250000","01902187","","","B","Pemakaian 60 SUSU MURNI Utk.Afdeling/Bagian Administrasi","60","450000","0","TUP",
"14","19-12-2016 00:00:00","A58201612-V00241","A58201612-00241","02","02","196250000","01902190","","","B","Pemakaian 90 DESCOMPOSER Utk.Afdeling/Bagian Administrasi","90","4950000","0","TUP",
"14","19-12-2016 00:00:00","A58201612-V00241","A58201612-00241","02","02","196250000","01902241","","","B","Pemakaian 300 TEPUNG BERAS Utk.Afdeling/Bagian Administrasi","300","3900000","0","TUP",
"14","19-12-2016 00:00:00","A58201612-V00241","A58201612-00241","02","02","196250000","01902259","","","B","Pemakaian 30 TEPUNG RUMPUT LAUT Utk.Afdeling/Bagian Administrasi","30","1050000","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00266","A58201612-00266","02","11","601070500","00201425","2011","1900","B","Pemakaian 21 POC NEW TOP Utk.Afdeling/Bagian Afdeling Talun","21","87528","0","TUP",
"14","24-12-2016 00:00:00","A58201612-V00346","A58201612-00346","02","20","605040000","01200067","0200","","B","Pemakaian 320 LABEL STATUS INSPEKSI Utk.Afdeling/Bagian Pengolahan Santosa","320","49920","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00263","A58201612-00263","02","10","601070500","00201425","1978","0900","B","Pemakaian 14 POC NEW TOP Utk.Afdeling/Bagian Afdeling Sukatingal","14","58352","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00287","A58201612-00287","02","20","605040000","01200067","0200","","B","Pemakaian 280 LABEL STATUS INSPEKSI Utk.Afdeling/Bagian Pengolahan Santosa","280","43680","0","TUP",
"14","20-12-2016 00:00:00","A58201612-V00248","A58201612-00248","02","10","601060201","00202306","1999","2500","B","Pemakaian 0.5 CHAMPION Utk.Afdeling/Bagian Afdeling Sukatingal","0,5","96000","0","TUP",
"14","20-12-2016 00:00:00","A58201612-V00248","A58201612-00248","02","10","601060201","00202306","1977","1000","B","Pemakaian 0.5 CHAMPION Utk.Afdeling/Bagian Afdeling Sukatingal","0,5","96000","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00138","A58201612-00138","02","30","201030000","00301002","D8946VK","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770061026","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00138","A58201612-00138","02","30","201030000","00301002","D8612EN","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770061026","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00138","A58201612-00138","02","30","201030000","00301002","D8945VK","","B","Pemakaian 14 SOLAR Utk.Afdeling/Bagian Teknik","14","103532,585390291","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00138","A58201612-00138","02","30","201030000","00301002","D8687EK","","B","Pemakaian 17 SOLAR Utk.Afdeling/Bagian Teknik","17","125718,139402496","0","TUP",
"14","15-12-2016 00:00:00","A58201612-V00158","A58201612-00158","02","30","200030000","00301002","D1811QI","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8468592389","0","TUP",
"14","15-12-2016 00:00:00","A58201612-V00158","A58201612-00158","02","30","200030000","00301002","D821PN","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8468592389","0","TUP",
"14","15-12-2016 00:00:00","A58201612-V00158","A58201612-00158","02","30","200030000","00301002","D1124AAF","","B","Pemakaian 30 SOLAR Utk.Afdeling/Bagian Teknik","30","221855,540577717","0","TUP",
"14","15-12-2016 00:00:00","A58201612-V00159","A58201612-00159","02","30","201030000","00301002","D8612EN","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770085001","0","TUP",
"14","20-12-2016 00:00:00","A58201612-V00251","A58201612-00251","02","11","601070500","00201425","1989","0600","B","Pemakaian 3 POC NEW TOP Utk.Afdeling/Bagian Afdeling Talun","3","12504","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00260","A58201612-00260","02","30","200030000","00301002","D1811QI","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8468447176","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00260","A58201612-00260","02","30","200030000","00301002","D821PN","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8468447176","0","TUP",
"14","09-12-2016 00:00:00","A58201612-V00096","A58201612-00096","02","21","605040000","01200067","0200","","B","Pemakaian 2400 LABEL STATUS INSPEKSI Utk.Afdeling/Bagian Pengolahan Talun","2400","374400","0","TUP",
"14","17-12-2016 00:00:00","A58201612-V00194","A58201612-00194","02","30","255030000","00301002","1","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8470686612","0","TUP",
"14","17-12-2016 00:00:00","A58201612-V00194","A58201612-00194","02","30","255030000","00301002","1","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8470686612","0","TUP",
"14","10-12-2016 00:00:00","A58201612-V00099","A58201612-00099","02","11","601070500","00201425","2012","2100","B","Pemakaian 21 POC NEW TOP Utk.Afdeling/Bagian Afdeling Talun","21","87528","0","TUP",
"14","17-12-2016 00:00:00","A58201612-V00194","A58201612-00194","02","30","255030000","00301002","1","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770602992","0","TUP",
"14","10-12-2016 00:00:00","A58201612-V00102","A58201612-00102","02","14","601060201","00202306","2000","1900","B","Pemakaian 1 CHAMPION Utk.Afdeling/Bagian Afdeling Lodaya","1","192000","0","TUP",
"14","10-12-2016 00:00:00","A58201612-V00102","A58201612-00102","02","14","601060201","00202306","1991","0800","B","Pemakaian 0.5 CHAMPION Utk.Afdeling/Bagian Afdeling Lodaya","0,5","96000","0","TUP",
"14","10-12-2016 00:00:00","A58201612-V00104","A58201612-00104","02","12","601070500","00201425","2000","2000","B","Pemakaian 14 POC NEW TOP Utk.Afdeling/Bagian Afdeling Santosa","14","58352","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00147","A58201612-00147","02","14","601070500","00201425","1986","0700","B","Pemakaian 27 POC NEW TOP Utk.Afdeling/Bagian Afdeling Lodaya","27","112536","0","TUP",
"14","10-12-2016 00:00:00","A58201612-V00108","A58201612-00108","02","02","080022100","00201107","","","B","Pemakaian 2700 KIESERIT Utk.Afdeling/Bagian Administrasi","2700","9666548,67798666","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00147","A58201612-00147","02","14","601060201","00202306","1921","1300","B","Pemakaian 1 CHAMPION Utk.Afdeling/Bagian Afdeling Lodaya","1","192000","0","TUP",
"14","06-12-2016 00:00:00","A58201612-V00040","A58201612-00040","02","30","200030000","00301002","D1811QI","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8468587541","0","TUP",
"14","06-12-2016 00:00:00","A58201612-V00040","A58201612-00040","02","30","200030000","00301002","D1124AAF","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8468587541","0","TUP",
"14","06-12-2016 00:00:00","A58201612-V00039","A58201612-00039","02","30","201030000","00301002","D8612EN","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770050895","0","TUP",
"14","06-12-2016 00:00:00","A58201612-V00039","A58201612-00039","02","30","201030000","00301002","D8945VK","","B","Pemakaian 17 SOLAR Utk.Afdeling/Bagian Teknik","17","125718,139391014","0","TUP",
"14","06-12-2016 00:00:00","A58201612-V00039","A58201612-00039","02","30","201030000","00301002","D8946VK","","B","Pemakaian 12 SOLAR Utk.Afdeling/Bagian Teknik","12","88742,216040716","0","TUP",
"14","06-12-2016 00:00:00","A58201612-V00039","A58201612-00039","02","30","201030000","00301002","D8687EK","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8467005967","0","TUP",
"14","06-12-2016 00:00:00","A58201612-V00039","A58201612-00039","02","30","201030000","00301002","D8849EY","","B","Pemakaian 40 SOLAR Utk.Afdeling/Bagian Teknik","40","295807,386802387","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00274","A58201612-00274","02","14","601070100","00201106","2005","2600","B","Pemakaian 100 KCL Utk.Afdeling/Bagian Afdeling Lodaya","100","673842,942583732","0","TUP",
"14","31-12-2016 00:00:00","A58201612-V00464","A58201612-00464","02","30","604020303","01404192","0200","","B","Pemakaian 1 BURNER WOOD PELET Utk.Afdeling/Bagian Teknik","1","40000000","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00116","A58201612-00116","02","30","201030000","00301002","D8849EY","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770588235","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00399","A58201612-00399","02","10","601060104","00202265","1977","1000","B","Pemakaian 0.3 TALSTAR 25 EC Utk.Afdeling/Bagian Afdeling Sukatingal","0,3","43200","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00399","A58201612-00399","02","10","601060104","00202265","1978","0900","B","Pemakaian 0.3 TALSTAR 25 EC Utk.Afdeling/Bagian Afdeling Sukatingal","0,3","43200","0","TUP",
"14","10-12-2016 00:00:00","A58201612-V00113","A58201612-00113","02","21","605040000","01200067","0200","","B","Pemakaian 120 LABEL STATUS INSPEKSI Utk.Afdeling/Bagian Pengolahan Talun","120","18720","0","TUP",
"14","08-12-2016 00:00:00","A58201612-V00069","A58201612-00069","02","30","201030000","00301002","D8946VK","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770603115","0","TUP",
"14","08-12-2016 00:00:00","A58201612-V00069","A58201612-00069","02","30","201030000","00301002","D8687EK","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770603115","0","TUP",
"14","08-12-2016 00:00:00","A58201612-V00069","A58201612-00069","02","30","201030000","00301002","D8849EY","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770603115","0","TUP",
"14","09-12-2016 00:00:00","A58201612-V00083","A58201612-00083","02","30","200030000","00301002","D1811QI","","B","Pemakaian 20 SOLAR Utk.Afdeling/Bagian Teknik","20","147903,693460612","0","TUP",
"14","09-12-2016 00:00:00","A58201612-V00083","A58201612-00083","02","30","200030000","00301002","D821PN","","B","Pemakaian 35 SOLAR Utk.Afdeling/Bagian Teknik","35","258831,463556071","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00137","A58201612-00137","02","30","200030000","00301002","D1124AAF","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8469513027","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00115","A58201612-00115","02","30","200030000","00301002","D1811QI","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8467450271","0","TUP",
"14","20-12-2016 00:00:00","A58201612-V00244","A58201612-00244","02","30","200030000","00301002","D1811QI","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8469061501","0","TUP",
"14","10-12-2016 00:00:00","A58201612-V00112","A58201612-00112","02","20","603100300","00301026","0200","","B","Pemakaian 45 KAYU BAKAR RAWA Utk.Afdeling/Bagian Pengolahan Santosa","45","7987500","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00115","A58201612-00115","02","30","200030000","00301002","D821PN","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8467450271","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00116","A58201612-00116","02","30","201030000","00301002","D8612EN","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770588235","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00116","A58201612-00116","02","30","201030000","00301002","D8945VK","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770588235","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00116","A58201612-00116","02","30","201030000","00301002","D8946VK","","B","Pemakaian 12 SOLAR Utk.Afdeling/Bagian Teknik","12","88742,2164705882","0","TUP",
"14","20-12-2016 00:00:00","A58201612-V00244","A58201612-00244","02","30","200030000","00301002","D821PN","","B","Pemakaian 10 SOLAR Utk.Afdeling/Bagian Teknik","10","73951,8469061501","0","TUP",
"14","20-12-2016 00:00:00","A58201612-V00244","A58201612-00244","02","30","200030000","00301002","D1124AAF","","B","Pemakaian 25 SOLAR Utk.Afdeling/Bagian Teknik","25","184879,617265375","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00122","A58201612-00122","02","11","601070500","00201425","1983","1000","B","Pemakaian 23 POC NEW TOP Utk.Afdeling/Bagian Afdeling Talun","23","95864","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00123","A58201612-00123","02","12","601060201","00202306","1991","0400","B","Pemakaian 0.8 CHAMPION Utk.Afdeling/Bagian Afdeling Santosa","0,8","153600","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00143","A58201612-00143","02","11","601070500","00201425","1981","1100","B","Pemakaian 15 POC NEW TOP Utk.Afdeling/Bagian Afdeling Talun","15","62520","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00126","A58201612-00126","02","14","601070500","00201425","2000","1900","B","Pemakaian 28 POC NEW TOP Utk.Afdeling/Bagian Afdeling Lodaya","28","116704","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00116","A58201612-00116","02","30","201030000","00301002","D8687EK","","B","Pemakaian 15 SOLAR Utk.Afdeling/Bagian Teknik","15","110927,770588235","0","TUP",
"14","03-12-2016 00:00:00","A58201612-V00023","A58201612-00023","02","30","201030000","00301002","D8612EN","","B","Pemakaian 40 SOLAR Utk.Afdeling/Bagian Teknik","40","295807,387839945","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00136","A58201612-00136","02","20","603100300","00301026","0200","","B","Pemakaian 35 KAYU BAKAR RAWA Utk.Afdeling/Bagian Pengolahan Santosa","35","6713892,12765957","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00135","A58201612-00135","02","21","603100300","00301026","0200","","B","Pemakaian 40 KAYU BAKAR RAWA Utk.Afdeling/Bagian Pengolahan Talun","40","7673019,48310139","0","TUP",
"14","03-12-2016 00:00:00","A58201612-V00023","A58201612-00023","02","30","201030000","00301002","D8946VK","","B","Pemakaian 5 SOLAR Utk.Afdeling/Bagian Teknik","5","36975,9234799931","0","TUP",
"14","14-12-2016 00:00:00","A58201612-V00136","A58201612-00136","02","20","603100300","00301030","0200","","B","Pemakaian 8 KAYU BAKAR TEH Utk.Afdeling/Bagian Pengolahan Santosa","8","880000","0","TUP",
"14","13-12-2016 00:00:00","A58201612-V00134","A58201612-00134","02","20","603100300","00301026","0200","","B","Pemakaian 30 KAYU BAKAR RAWA Utk.Afdeling/Bagian Pengolahan Santosa","30","6159639,4984326","0","TUP",
"14","09-12-2016 00:00:00","A58201612-V00095","A58201612-00095","02","20","603100300","00301026","0200","","B","Pemakaian 36 KAYU BAKAR RAWA Utk.Afdeling/Bagian Pengolahan Santosa","36","6390000","0","TUP",
"14","21-12-2016 00:00:00","A58201612-V00258","A58201612-00258","02","21","603100300","00301030","0200","","B","Pemakaian 4 KAYU BAKAR TEH Utk.Afdeling/Bagian Pengolahan Talun","4","440000","0","TUP",
"14","23-12-2016 00:00:00","A58201612-V00331","A58201612-00331","02","21","603100300","00301026","0200","","B","Pemakaian 15 KAYU BAKAR RAWA Utk.Afdeling/Bagian Pengolahan Talun","15","2785465","0","TUP",
"14","27-12-2016 00:00:00","A58201612-V00392","A58201612-00392","02","30","604020402","01404336","0200","","B","Pemakaian 2 OLISHEAL 55,85,12 Utk.Afdeling/Bagian Teknik","2","90000","0","TUP",
"14","26-12-2016 00:00:00","A58201612-V00357","A58201612-00357","02","10","601060201","00202306","1990","0200","B","Pemakaian 1.5 CHAMPION Utk.Afdeling/Bagian Afdeling Sukatingal","1,5","288000","0","TUP",
"14","26-12-2016 00:00:00","A58201612-V00362","A58201612-00362","02","12","601060201","00202306","1974","1500","B","Pemakaian 0.6 CHAMPION Utk.Afdeling/Bagian Afdeling Santosa","0,6","115200","0","TUP",
"14","26-12-2016 00:00:00","A58201612-V00364","A58201612-00364","02","12","601070500","00201425","2008","2500","B","Pemakaian 17 POC NEW TOP Utk.Afdeling/Bagian Afdeling Santosa","17","70856","0","TUP",
"14","26-12-2016 00:00:00","A58201612-V00364","A58201612-00364","02","12","601070500","00201425","1991","0900","B","Pemakaian 6 POC NEW TOP Utk.Afdeling/Bagian Afdeling Santosa","6","25008","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00394","A58201612-00394","02","21","603100300","00301030","0200","","B","Pemakaian 22 KAYU BAKAR TEH Utk.Afdeling/Bagian Pengolahan Talun","22","2420000","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00394","A58201612-00394","02","21","603100300","00301026","0200","","B","Pemakaian 22 KAYU BAKAR RAWA Utk.Afdeling/Bagian Pengolahan Talun","22","3918400,68292683","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00403","A58201612-00403","02","11","601060104","00202245","2009","1700","B","Pemakaian 0.5 ESTAF 25 EC Utk.Afdeling/Bagian Afdeling Talun","0,5","48798,5009140768","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00403","A58201612-00403","02","11","601060104","00202245","2011","1900","B","Pemakaian 0.5 ESTAF 25 EC Utk.Afdeling/Bagian Afdeling Talun","0,5","48798,5009140768","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00404","A58201612-00404","02","11","601060201","00202306","1989","0800","B","Pemakaian 1.5 CHAMPION Utk.Afdeling/Bagian Afdeling Talun","1,5","288000","0","TUP",
"14","27-12-2016 00:00:00","A58201612-V00377","A58201612-00377","02","11","601070500","00201425","2000","2800","B","Pemakaian 13 POC NEW TOP Utk.Afdeling/Bagian Afdeling Talun","13","54184","0","TUP",
"14","27-12-2016 00:00:00","A58201612-V00378","A58201612-00378","02","11","601060201","00202306","1999","0200","B","Pemakaian 0.8 CHAMPION Utk.Afdeling/Bagian Afdeling Talun","0,8","153600","0","TUP",
"14","27-12-2016 00:00:00","A58201612-V00378","A58201612-00378","02","11","601060201","00202306","1918","2500","B","Pemakaian 0.7 CHAMPION Utk.Afdeling/Bagian Afdeling Talun","0,7","134400","0","TUP",
"14","27-12-2016 00:00:00","A58201612-V00379","A58201612-00379","02","12","601060201","00202306","1973","1200","B","Pemakaian 0.3 CHAMPION Utk.Afdeling/Bagian Afdeling Santosa","0,3","57600","0","TUP",
"14","27-12-2016 00:00:00","A58201612-V00379","A58201612-00379","02","12","601060201","00202306","1990","0600","B","Pemakaian 0.3 CHAMPION Utk.Afdeling/Bagian Afdeling Santosa","0,3","57600","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00407","A58201612-00407","02","12","601070500","00201425","2011","3100","B","Pemakaian 8 POC NEW TOP Utk.Afdeling/Bagian Afdeling Santosa","8","33344","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00407","A58201612-00407","02","12","601070500","00201425","1990","0700","B","Pemakaian 3 POC NEW TOP Utk.Afdeling/Bagian Afdeling Santosa","3","12504","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00409","A58201612-00409","02","14","601070500","00201425","1991","0800","B","Pemakaian 14 POC NEW TOP Utk.Afdeling/Bagian Afdeling Lodaya","14","58352","0","TUP",
"14","28-12-2016 00:00:00","A58201612-V00409","A58201612-00409","02","14","601070500","00201425","1999","0900","B","Pemakaian 9 POC NEW TOP Utk.Afdeling/Bagian Afdeling Lodaya","9","37512","0","TUP",
