"KodeUnit","KT","NoBuku","No_Ver","Tgl_Ver","NoInput","Tanggal","RekKB",
"15","BK","00001","BBD201904-V00001","01-04-2019 00:00:00","BBD201904-00001","01-04-2019 00:00:00","110000001",
