"KodeUnit","tanggal","waktu","noinput","nobuku","tglfaktur","nofaktur","nama","alamat","KodeAfdeling","KodeBudidaya","nourut","kodebarang","qtyminta","qty","ppn","status","nilai","norek","netral","jml_fisik","kdblok","keterangan","Penjelasan","tglkom","namauser","thntnm","KMK",
"62","01-08-2017 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202323","0","40","False","","12980000","","","0","","","","04-08-2017 12:33:58","TUTUP_BUKU","","01",
"62","01-08-2017 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202401","0","45","False","","1520353","","","0","","","","04-08-2017 12:33:58","TUTUP_BUKU","","01",
"62","01-08-2017 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00301002","0","3120","False","","28184236,9309356","","","0","","","","04-08-2017 12:33:58","TUTUP_BUKU","","01",
"62","01-08-2017 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302002","0","107","False","","2902119,77420999","","","0","","","","04-08-2017 12:33:58","TUTUP_BUKU","","01",
"62","01-08-2017 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302004","0","94","False","","2571623,2216163","","","0","","","","04-08-2017 12:33:58","TUTUP_BUKU","","01",
"62","01-08-2017 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302005","0","3","False","","68564,199068664","","","0","","","","04-08-2017 12:33:58","TUTUP_BUKU","","01",
"62","01-08-2017 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302007","0","148","False","","4716078,48815672","","","0","","","","04-08-2017 12:33:58","TUTUP_BUKU","","01",
"62","01-08-2017 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302011","0","0","False","","-0,202994891442358","","","0","","","","04-08-2017 12:33:58","TUTUP_BUKU","","01",
"62","01-08-2017 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302012","0","193","False","","6927970,61345","","","0","","","","04-08-2017 12:33:58","TUTUP_BUKU","","01",
"62","01-08-2017 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302013","0","67","False","","2380404,78365545","","","0","","","","04-08-2017 12:33:58","TUTUP_BUKU","","01",
