"tanggal","kodeunit","kodeafd","kodebud","grup","nobukti","uraian","norek","DK","nilai","netral","thntnm","jmlfisik",
"31-01-2017 00:00:00","71","14","31","02","GJI201701V-10104","Tunj.BPJS Kesehatan Bbn.Persh. Bulan : 01-2017","404010100","D","496794","","","0",
"31-01-2017 00:00:00","71","15","31","02","GJI201701V-10104","Tunj.BPJS Kesehatan Bbn.Persh. Bulan : 01-2017","404010100","D","175634","","","0",
"31-01-2017 00:00:00","71","21","00","02","GJI201701V-10104","Tunj.BPJS Kesehatan Bbn.Persh. Bulan : 01-2017","404010100","D","814176","","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-10104","Tunj.BPJS Kesehatan Bbn.Persh. Bulan : 01-2017","404010100","D","1519741","","","0",
"31-01-2017 00:00:00","71","02","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","602190104","D","333736","","","0",
"31-01-2017 00:00:00","71","10","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","601190104","D","134986","","","0",
"31-01-2017 00:00:00","71","10","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","602190104","D","632222","","","0",
"31-01-2017 00:00:00","71","11","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","602190104","D","1108661","","","0",
"31-01-2017 00:00:00","71","12","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","602190104","D","928680","","","0",
"31-01-2017 00:00:00","71","13","31","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","602190104","D","255387","","","0",
"31-01-2017 00:00:00","71","14","31","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","601190104","D","491023","","","0",
"31-01-2017 00:00:00","71","14","31","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","601190104","D","103267","","","0",
"31-01-2017 00:00:00","71","14","31","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","602190104","D","147869","","","0",
"31-01-2017 00:00:00","71","15","31","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","602190104","D","273110","","","0",
"31-01-2017 00:00:00","71","21","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","603190104","D","716850","0000","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","201190104","D","101305","D8108DQ","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","201190104","D","102286","D8501DT","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","201190104","D","132958","D8851EY","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","201190104","D","142245","D8906EO","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","201190104","D","118309","D8907EO","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","201190104","D","144207","D8108DQ","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","201190104","D","156437","D8502DT","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","201190104","D","108891","D8906EO","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","201190104","D","139367","D8907EO","","0",
"31-01-2017 00:00:00","71","21","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","080026900","D","101305","","","0",
"31-01-2017 00:00:00","71","02","00","02","GJI201701V-10104","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","154020200","K","4829235","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","603030200","D","1124203","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","603030300","D","98517","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","603040100","D","2148624","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","604010100","D","348324","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","604010300","D","485160","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","927010100","D","6102040","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","200010000","D","285288","D1257ABU","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","201010000","D","285288","D8192EU","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","201010000","D","284514","D8501DT","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","201010000","D","289548","D8850EY","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","201070000","D","194064","D8108DQ","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","201070000","D","48516","D8906EO","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","201070000","D","48516","D8907EO","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","410020100","D","288390","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20103","Upah Sosial Bulan : 01-2017","411080100","D","284514","","","0",
"31-01-2017 00:00:00","71","02","00","03","GJI201701V-20103","Upah Sosial Bulan :01-2017","154030200","K","4035882","","","0",
"31-01-2017 00:00:00","71","10","00","03","GJI201701V-20103","Upah Sosial Bulan :01-2017","154031000","K","36869788","","","0",
"31-01-2017 00:00:00","71","11","00","03","GJI201701V-20103","Upah Sosial Bulan :01-2017","154031100","K","20820672","","","0",
"31-01-2017 00:00:00","71","12","00","03","GJI201701V-20103","Upah Sosial Bulan :01-2017","154031200","K","25603083","","","0",
"31-01-2017 00:00:00","71","13","00","03","GJI201701V-20103","Upah Sosial Bulan :01-2017","154031300","K","862452","","","0",
"31-01-2017 00:00:00","71","14","31","03","GJI201701V-20103","Upah Sosial Bulan :01-2017","154031400","K","863034","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20103","Upah Sosial Bulan :01-2017","154032100","K","12869995","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20103","Upah Sosial Bulan :01-2017","154033000","K","2008638","","","0",
"31-01-2017 00:00:00","71","02","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","401010000","D","89341","","","0",
"31-01-2017 00:00:00","71","02","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","423010000","D","95000","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","080026900","D","8990","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","411080100","D","8990","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","603030003","D","1328770","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","603030103","D","510180","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","603030200","D","35960","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","603040100","D","26970","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","604010100","D","8990","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","604010300","D","8990","0000","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","200010000","D","35000","D1257ABU","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","201010000","D","45000","D8192EU","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","201010000","D","45000","D8501DT","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","201010000","D","45000","D8850EY","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","201070000","D","35000","D8108DQ","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","410020100","D","25000","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","411080100","D","35000","","","0",
"31-01-2017 00:00:00","71","02","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154030200","K","89341","","","0",
"31-01-2017 00:00:00","71","02","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154030200","K","95000","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154032100","K","8990","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154032100","K","8990","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154032100","K","1328770","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154032100","K","510180","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154032100","K","35960","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154032100","K","26970","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154032100","K","8990","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154032100","K","8990","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154033000","K","35000","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154033000","K","135000","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154033000","K","35000","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154033000","K","25000","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20110","Premi/Lembur Bulan :01-2017","154033000","K","35000","","","0",
"31-01-2017 00:00:00","71","02","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","154030200","D","3958809","","","0",
"31-01-2017 00:00:00","71","10","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","154031000","D","13458830","","","0",
"31-01-2017 00:00:00","71","11","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","154031100","D","8559854","","","0",
"31-01-2017 00:00:00","71","12","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","154031200","D","15177689","","","0",
"31-01-2017 00:00:00","71","13","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","154031300","D","2028320","","","0",
"31-01-2017 00:00:00","71","14","31","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","154031400","D","718689","","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","154032100","D","4013155","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","154033000","D","2098461","","","0",
"31-01-2017 00:00:00","71","02","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","144020200","K","3958809","","","0",
"31-01-2017 00:00:00","71","10","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","144021000","K","13458830","","","0",
"31-01-2017 00:00:00","71","11","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","144021100","K","8559854","","","0",
"31-01-2017 00:00:00","71","12","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","144021200","K","15177689","","","0",
"31-01-2017 00:00:00","71","13","00","03","GJI201701V-20303","Potongan Kebun Bulan :01-2017","144021300","K","2028320","","","0",
"31-01-2017 00:00:00","71","12","00","02","GJI201701V-20302","Tunj.PPIP Bbn.Perusahaan Bulan : 01-2017","602190205","D","71205","2001","2001","0",
"31-01-2017 00:00:00","71","12","00","02","GJI201701V-20302","Tunj.PPIP Bbn.Perusahaan Bulan : 01-2017","602190205","D","23837","2003","2003","0",
"31-01-2017 00:00:00","71","13","31","02","GJI201701V-20302","Tunj.PPIP Bbn.Perusahaan Bulan : 01-2017","602190205","D","23837","","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-20302","Tunj.PPIP Bbn.Perusahaan Bulan : 01-2017","200190205","D","24143","D1257ABU","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-20302","Tunj.PPIP Bbn.Perusahaan Bulan : 01-2017","201190205","D","24143","D8192EU","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-20302","Tunj.PPIP Bbn.Perusahaan Bulan : 01-2017","201190205","D","23991","D8501DT","","0",
"31-01-2017 00:00:00","71","30","00","02","GJI201701V-20302","Tunj.PPIP Bbn.Perusahaan Bulan : 01-2017","201190205","D","24909","D8850EY","","0",
"31-01-2017 00:00:00","71","02","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","401010000","D","4683900","","","0",
"31-01-2017 00:00:00","71","02","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","405080000","D","3512925","","","0",
"31-01-2017 00:00:00","71","02","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","410010100","D","6651138","","","0",
"31-01-2017 00:00:00","71","02","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","413010100","D","2341950","","","0",
"31-01-2017 00:00:00","71","02","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","423010000","D","7025850","","","0",
"31-01-2017 00:00:00","71","10","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601020200","D","1170975","2005","2005","0",
"31-01-2017 00:00:00","71","10","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","1170975","1997","1997","0",
"31-01-2017 00:00:00","71","10","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","1170975","1998","1998","0",
"31-01-2017 00:00:00","71","10","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","1170975","2009","2009","0",
"31-01-2017 00:00:00","71","10","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","11884572","2005","2005","975",
"31-01-2017 00:00:00","71","10","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","6508218","2009","2009","559",
"31-01-2017 00:00:00","71","10","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","12969275","2010","2010","629,5",
"31-01-2017 00:00:00","71","10","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602110201","D","5808036","","","0",
"31-01-2017 00:00:00","71","10","31","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601030200","D","2341950","2014","2014","0",
"31-01-2017 00:00:00","71","11","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","401010000","D","1170975","","","0",
"31-01-2017 00:00:00","71","11","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","2341950","1986","1986","0",
"31-01-2017 00:00:00","71","11","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","1170975","2008","2008","0",
"31-01-2017 00:00:00","71","11","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","18958722","2001","2001","1771",
"31-01-2017 00:00:00","71","11","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","8677624","2003","2003","802",
"31-01-2017 00:00:00","71","11","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","5989447","2008","2008","452,4",
"31-01-2017 00:00:00","71","11","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","1556313","2009","2009","116,1",
"31-01-2017 00:00:00","71","11","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602110201","D","4356027","","","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","255010000","D","1170975","3","","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","401010000","D","1170975","","","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","405080000","D","2763501","","","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","562068","1990","1990","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","234195","1994","1994","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","796263","1997","1997","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","562068","1998","1998","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","562068","1999","1999","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","608907","2003","2003","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","234195","2006","2006","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","25325457","1999","1999","2682",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","15704613","2001","2001","1770",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","943220","2003","2003","112,5",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602030200","D","10092454","2006","2006","1223,5",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602110201","D","5620680","","","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602110201","D","374712","1994","1994","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602110201","D","374712","2003","2003","0",
"31-01-2017 00:00:00","71","12","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602110201","D","374712","2006","2006","0",
"31-01-2017 00:00:00","71","13","31","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","401010000","D","1170975","","","0",
"31-01-2017 00:00:00","71","13","31","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","602110202","D","1170975","","","0",
"31-01-2017 00:00:00","71","14","31","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","401010000","D","1170975","","","0",
"31-01-2017 00:00:00","71","14","31","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601060100","D","2341950","2014","2014","0",
"31-01-2017 00:00:00","71","14","31","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","8196825","2014","2014","0",
"31-01-2017 00:00:00","71","15","31","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601060100","D","1170975","2013","2013","0",
"31-01-2017 00:00:00","71","15","31","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","601090904","D","7025850","2013","2013","0",
"31-01-2017 00:00:00","71","15","31","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","605020200","D","2341950","3100","","0",
"31-01-2017 00:00:00","71","15","31","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","605071200","D","1170975","3100","","0",
"31-01-2017 00:00:00","71","21","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","080026900","D","1077297","","","0",
"31-01-2017 00:00:00","71","21","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","407050000","D","1170975","","","0",
"31-01-2017 00:00:00","71","21","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","410010100","D","2576145","","","0",
"31-01-2017 00:00:00","71","21","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","411080100","D","1124136","","","0",
"31-01-2017 00:00:00","71","21","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","603010300","D","46839","0000","","0",
"31-01-2017 00:00:00","71","21","00","04","GJI201701V-30101","Upah Harian Bulan : 01-2017","603030003","D","7025850","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","603030200","D","4347714","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","603030300","D","390713","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","603040100","D","4047408","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","604010100","D","1393296","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","604010300","D","777708","0000","","0",
"31-01-2017 00:00:00","71","21","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","604030100","D","48516","0000","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","200010000","D","1188700","D1257ABU","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","201010000","D","1188700","D8192EU","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","201010000","D","1185475","D8501DT","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","201010000","D","1206450","D8850EY","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","201070000","D","582192","D8192EU","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","201070000","D","630708","D8502DT","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","410020100","D","1201625","","","0",
"31-01-2017 00:00:00","71","30","00","03","GJI201701V-20101","Upah Harian Bulan : 01-2017","411080100","D","1185475","","","0",
"31-01-2017 00:00:00","71","02","00","03","GJI201701V-20101","Upah Harian Bulan :01-2017","154030200","K","16816175","","","0",
"31-01-2017 00:00:00","71","10","00","03","GJI201701V-20101","Upah Harian Bulan :01-2017","154031000","K","46767878","","","0",
