"kodeunit","tanggal","unsur","kodeafd","kodebud","norek","netral","kodebarang","qtyBrg_RKAP","qtyBrg_PMK","klsKary","jmlHK_RKAP","jmlHsl_RKAP","jmlKary_RKAP","nilai_RKAP","jmlHK_PMK","jmlHsl_PMK","jmlKary_PMK","nilai_PMK","kodeblok","thntnm","HaJelajah_RKAP","HaJelajah_PMK","KMK",
"71","18-01-2017 00:00:00","GU","21","00","603040100","0000","","0","0","","0","0","0","16440714","0","0","0","21126000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","21","00","603070000","0000","","0","0","","0","0","0","0","0","0","0","12428000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","21","00","604010000","0000","","0","0","","0","0","0","3545086","0","0","0","2971000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","21","00","604010100","0000","","0","0","","0","0","0","1901281","0","0","0","1171000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","21","00","604020100","0000","","0","0","","0","0","0","2510035","0","0","0","2618000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","21","00","605020100","0000","","0","0","","0","0","0","10359833","0","0","0","11078000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","21","00","604190211","0000","","0","0","","0","0","0","0","0","0","0","386000","","","0","0","01",
"71","31-01-2017 00:00:00","GU","14","31","602010000","3100","","0","0","","0","0","0","26734000","0","0","0","0","","","0","0","01",
"71","31-01-2017 00:00:00","GU","14","31","601060100","3100","","0","0","","0","0","0","149673000","0","0","0","138896000","","","0","0","01",
"71","31-01-2017 00:00:00","GU","14","31","602020200","3100","","0","0","","0","0","0","30208000","0","0","0","35535000","","","0","0","01",
"71","31-01-2017 00:00:00","GU","14","31","605040000","3100","","0","0","","0","0","0","181162000","0","0","0","27854000","","","0","0","01",
"71","31-01-2017 00:00:00","LL","14","31","602140100","3100","","0","0","","0","0","0","57182000","0","0","0","52239000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","603110400","0000","","0","0","","0","0","0","10340523","0","0","0","0","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","600000115","0000","","0","0","","0","0","0","0","0","0","0","457000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","603100300","0000","","0","0","","0","0","0","0","0","0","0","1643000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","603110200","0000","","0","0","","0","0","0","0","0","0","0","6223000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","603190101","0000","","0","0","","0","0","0","0","0","0","0","7423000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","603190102","0000","","0","0","","0","0","0","0","0","0","0","380000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","603190115","0000","","0","0","","0","0","0","0","0","0","0","2543000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","603190201","0000","","0","0","","0","0","0","0","0","0","0","8792000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","603190202","0000","","0","0","","0","0","0","0","0","0","0","225000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","603190215","0000","","0","0","","0","0","0","0","0","0","0","1856000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","604190201","0000","","0","0","","0","0","0","0","0","0","0","746000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","604190215","0000","","0","0","","0","0","0","0","0","0","0","124000","","","0","0","01",
"71","18-01-2017 00:00:00","LL","21","00","605190115","0000","","0","0","","0","0","0","0","0","0","0","511000","","","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602010000","0000","","0","0","","0","0","0","17722000","0","0","0","10747000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602010000","0000","","0","0","","0","0","0","12140000","0","0","0","7574000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602010000","0000","","0","0","","0","0","0","24281000","0","0","0","15149000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602010000","0000","","0","0","","0","0","0","7284000","0","0","0","4545000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602030100","0000","","0","0","","0","0","0","388157000","0","0","0","206590000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602030200","0000","","0","0","","0","0","0","436324000","0","0","0","413964000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602030200","0000","","0","0","","0","0","0","245863000","0","0","0","304323000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602030200","0000","","0","0","","0","0","0","59491000","0","0","0","25584000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602030200","0000","","0","0","","0","0","0","14876000","0","0","0","0","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602080100","0000","","0","0","","0","0","0","46178000","0","0","0","46178000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602080200","0000","","0","0","","0","0","0","0","0","0","0","0","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602110200","0000","","0","0","","0","0","0","17317000","0","0","0","17317000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","602110201","0000","","0","0","","0","0","0","6927000","0","0","0","6927000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","608060000","0000","","0","0","","0","0","0","118800000","0","0","0","122659000","","1990","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042010100","2014","","0","0","","0","0","0","3219000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042030100","2014","","0","0","","0","0","0","1670000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042030200","2014","","0","0","","0","0","0","1670000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042030200","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042050200","2014","","0","0","","0","0","0","2227000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042050200","2014","","0","0","","0","0","0","6681000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042050200","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042050104","2014","","0","0","","0","0","0","1675000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042070100","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042070100","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042050200","2014","","0","0","","0","0","0","25059000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042080300","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042090900","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042090900","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042090900","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042090900","2014","","0","0","","0","0","0","538000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042030100","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","GU","10","00","042030100","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042030100","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042030100","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042050200","2014","","0","0","","0","0","0","2410000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042060204","2014","","0","0","","0","0","0","520000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042070100","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042070100","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042070100","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042070100","2014","","0","0","","0","0","0","2506000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042070100","2014","","0","0","","0","0","0","1150000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042070100","2014","","0","0","","0","0","0","216000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042070100","2014","","0","0","","0","0","0","2124000","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042070100","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042070300","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042090900","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","23-01-2017 00:00:00","BB","10","00","042090900","2014","","0","0","","0","0","0","0","0","0","0","0","0019","2014","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","400010000","","","0","0","","0","0","0","22601000","0","0","0","22601000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","401010000","","","0","0","","0","0","0","40934000","0","0","0","40934000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","403060000","","","0","0","","0","0","0","468809","0","0","0","492000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","403100000","","","0","0","","0","0","0","1921814","0","0","0","3067000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","403120000","","","0","0","","0","0","0","10881080","0","0","0","2041000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","403240000","","","0","0","","0","0","0","7533000","0","0","0","10463000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","403250000","","","0","0","","0","0","0","7058400","0","0","0","5770000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","403260000","","","0","0","","0","0","0","8157000","0","0","0","6800000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","403270000","","","0","0","","0","0","0","2757200","0","0","0","0","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","404060000","","","0","0","","0","0","0","320607","0","0","0","611000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","404100000","","","0","0","","0","0","0","1798535","0","0","0","3130000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","404140000","","","0","0","","0","0","0","78540","0","0","0","528000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","404170000","","","0","0","","0","0","0","13644000","0","0","0","9328000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","405060000","","","0","0","","0","0","0","2629728","0","0","0","9652000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","405070000","","","0","0","","0","0","0","495551","0","0","0","0","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","410010100","","","0","0","","0","0","0","16799827","0","0","0","13795000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","411010100","","","0","0","","0","0","0","8638519","0","0","0","8929000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","412010100","","","0","0","","0","0","0","275625","0","0","0","0","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","413010100","","","0","0","","0","0","0","2338361","0","0","0","1109000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","414010100","","","0","0","","0","0","0","824000","0","0","0","0","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","414010200","","","0","0","","0","0","0","166666","0","0","0","0","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","423010000","","","0","0","","0","0","0","22843946","0","0","0","0","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","423030000","","","0","0","","0","0","0","98109","0","0","0","0","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","423050000","","","0","0","","0","0","0","19360857","0","0","0","0","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","425010000","","","0","0","","0","0","0","1698480","0","0","0","0","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","403040000","","","0","0","","0","0","0","0","0","0","0","83000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","404070000","","","0","0","","0","0","0","0","0","0","0","1635000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","404160000","","","0","0","","0","0","0","0","0","0","0","1251000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","405070000","","","0","0","","0","0","0","0","0","0","0","13053000","","","0","0","01",
"71","18-01-2017 00:00:00","GU","02","00","407020000","","","0","0","","0","0","0","0","0","0","0","3560000","","","0","0","01",
"71","19-01-2017 00:00:00","LL","02","00","424050100","","","0","0","","0","0","0","925966","0","0","0","0","","","0","0","01",
"71","19-01-2017 00:00:00","LL","02","00","424070100","","","0","0","","0","0","0","669666","0","0","0","0","","","0","0","01",
"71","19-01-2017 00:00:00","LL","02","00","424070200","","","0","0","","0","0","0","153120","0","0","0","2708000","","","0","0","01",
"71","19-01-2017 00:00:00","LL","02","00","424080000","","","0","0","","0","0","0","4791653","0","0","0","5989000","","","0","0","01",
"71","19-01-2017 00:00:00","LL","02","00","424080100","","","0","0","","0","0","0","30843","0","0","0","0","","","0","0","01",
"71","19-01-2017 00:00:00","LL","02","00","424080300","","","0","0","","0","0","0","314687","0","0","0","0","","","0","0","01",
"71","19-01-2017 00:00:00","LL","02","00","424090000","","","0","0","","0","0","0","546125","0","0","0","0","","","0","0","01",
"71","19-01-2017 00:00:00","LL","02","00","425040000","","","0","0","","0","0","0","10105","0","0","0","0","","","0","0","01",
"71","19-01-2017 00:00:00","LL","02","00","425050000","","","0","0","","0","0","0","724375","0","0","0","0","","","0","0","01",
