"KodeUnit","tanggal","waktu","noinput","nobuku","tglfaktur","nofaktur","nama","alamat","KodeAfdeling","KodeBudidaya","nourut","kodebarang","qtyminta","qty","ppn","status","nilai","norek","netral","jml_fisik","kdblok","keterangan","Penjelasan","tglkom","namauser","thntnm","KMK",
"71","26-01-2017 00:00:00","08:23:16","A58201701-00317","A58201701-V00317","26-01-2017 00:00:00","","Afd.III anti beku lateks","","12","00","001","00100008","7","7","False","","17500","608060000","0000","0","","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:24:00","A58201701-00318","A58201701-V00318","26-01-2017 00:00:00","","Afd.IV anti beku lateks","","13","00","001","00100008","8","8","False","","20000","608060000","0000","0","","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:24:50","A58201701-00319","A58201701-V00319","26-01-2017 00:00:00","","Afd.I anti beku lateks","","10","00","001","00100008","21","21","False","","52500","602120000","2010","0","0027","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:24:50","A58201701-00319","A58201701-V00319","26-01-2017 00:00:00","","Afd.I anti beku lateks","","10","00","002","00100008","20","20","False","","50000","602120000","2011","0","0028","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:26:32","A58201701-00321","A58201701-V00321","26-01-2017 00:00:00","","Afd.II anti beku lateks","","11","00","001","00100008","27","27","False","","67500","602120000","1998","0","0015","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:26:32","A58201701-00321","A58201701-V00321","26-01-2017 00:00:00","","Afd.II anti beku lateks","","11","00","002","00100008","18","18","False","","45000","608060000","0000","0","","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:28:57","A58201701-00322","A58201701-V00322","26-01-2017 00:00:00","","Afd.III scrapping","","12","00","001","00202708","0,69","0,69","False","","21368,3400959424","602120000","1997","0","0006","","u/ Srapping","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:28:57","A58201701-00322","A58201701-V00322","26-01-2017 00:00:00","","Afd.III scrapping","","12","00","002","00202708","3,45","3,45","False","","106841,700479712","602120000","1994","0","0013","","u/ Srapping","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:28:57","A58201701-00322","A58201701-V00322","26-01-2017 00:00:00","","Afd.III scrapping","","12","00","003","00202708","2,99","2,99","False","","92596,1404157506","602120000","1997","0","0008","","u/ Srapping","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:28:57","A58201701-00322","A58201701-V00322","26-01-2017 00:00:00","","Afd.III scrapping","","12","00","004","00202708","2,91","2,91","False","","90118,6517089747","602120000","1997","0","0015","","u/ Srapping","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:32:41","A58201701-00324","A58201701-V00324","26-01-2017 00:00:00","","Afd.VI","","15","31","001","01200665","1000","1000","False","","594531,482564321","605040000","3100","0","","","u/ Pengepakan buah pisang","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:32:41","A58201701-00324","A58201701-V00324","26-01-2017 00:00:00","","Afd.VI","","15","31","002","01600451","7","7","False","","71435","605040000","3100","0","","","u/ Pengepakan buah pisang","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:32:41","A58201701-00324","A58201701-V00324","26-01-2017 00:00:00","","Afd.VI","","15","31","003","01200664","1600","1600","False","","41639,7850493226","605040000","3100","0","","","u/ Pengepakan buah pisang","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:32:41","A58201701-00324","A58201701-V00324","26-01-2017 00:00:00","","Afd.VI","","15","31","004","01200717","1000","1000","False","","26000","605040000","3100","0","","","u/ Pengepakan buah pisang","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:32:41","A58201701-00324","A58201701-V00324","26-01-2017 00:00:00","","Afd.VI","","15","31","005","00202347","0,03","0,03","False","","20550","605040000","3100","0","","","u/ Pengepakan buah pisang","27-01-2017 00:00:00","sutarja","","01",
"71","26-01-2017 00:00:00","08:34:42","A58201701-00325","A58201701-V00325","26-01-2017 00:00:00","","Tanaman/Tekpol","","02","00","001","00100007","400","400","False","","2500000","196190000","","0","","","u/ Pembuatan Amoniak 10%","27-01-2017 00:00:00","sutarja","","01",
"71","24-01-2017 00:00:00","07:28:01","A58201701-00289","A58201701-V00289","24-01-2017 00:00:00","","Afd.V pengendalian penyakit daun","","14","31","001","00202352","300","300","False","","390000","601060204","2014","0","0003","","u/ Pengendalian hama penyakit","27-01-2017 00:00:00","sutarja","","01",
"71","24-01-2017 00:00:00","07:32:37","A58201701-00293","A58201701-V00293","24-01-2017 00:00:00","","Afd.II stimulansia groove","","11","00","001","00202706","2,7","2,7","False","","47758,0525139664","602120000","2003","0","0005","","u/ Stimulansia groove","27-01-2017 00:00:00","sutarja","","01",
"71","24-01-2017 00:00:00","07:32:37","A58201701-00293","A58201701-V00293","24-01-2017 00:00:00","","Afd.II stimulansia groove","","11","00","002","00202706","4,4","4,4","False","","77827,9374301675","602120000","2001","0","0002","","u/ Stimulansia groove","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:35:26","A58201701-00295","A58201701-V00295","25-01-2017 00:00:00","","Afd.II stimulansia groove","","11","00","001","00202706","3,7","3,7","False","","65446,2191235059","602120000","2009","0","0016","","u/ Stimulansia groove","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:35:26","A58201701-00295","A58201701-V00295","25-01-2017 00:00:00","","Afd.II stimulansia groove","","11","00","002","00202706","3,1","3,1","False","","54833,3187250995","602120000","2009","0","0017","","u/ Stimulansia groove","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:37:33","A58201701-00296","A58201701-V00296","25-01-2017 00:00:00","","Afd.II anti beku lateks","","11","00","001","00100008","18","18","False","","45000","602120000","2009","0","0018","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:37:33","A58201701-00296","A58201701-V00296","25-01-2017 00:00:00","","Afd.II anti beku lateks","","11","00","002","00100008","15","15","False","","37500","608060000","0000","0","","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:38:37","A58201701-00297","A58201701-V00297","25-01-2017 00:00:00","","Afd.III anti beku lateks","","12","00","001","00100008","20","20","False","","50000","602120000","1990","0","0024","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:40:49","A58201701-00298","A58201701-V00298","25-01-2017 00:00:00","","Afd.III anti beku lateks","","12","00","001","00100008","20","20","False","","50000","602120000","1998","0","0026","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:40:49","A58201701-00298","A58201701-V00298","25-01-2017 00:00:00","","Afd.III anti beku lateks","","12","00","002","00100008","20","20","False","","50000","602120000","1999","0","0001","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:40:49","A58201701-00298","A58201701-V00298","25-01-2017 00:00:00","","Afd.III anti beku lateks","","12","00","003","00100008","20","20","False","","50000","602120000","1999","0","0002","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:42:29","A58201701-00299","A58201701-V00299","25-01-2017 00:00:00","","Afd.III anti beku lateks","","12","00","001","00100008","7","7","False","","17500","608060000","0000","0","","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:43:40","A58201701-00300","A58201701-V00300","25-01-2017 00:00:00","","Afd.V pengendalian penyakit","","14","31","001","00202352","300","300","False","","390000","601060204","2013","0","0005","","u/ Pengendalian penyakit daun pisang","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:44:47","A58201701-00301","A58201701-V00301","25-01-2017 00:00:00","","Afd.I anti beku lateks","","10","00","001","00100008","20","20","False","","50000","602120000","2010","0","0027","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:44:47","A58201701-00301","A58201701-V00301","25-01-2017 00:00:00","","Afd.I anti beku lateks","","10","00","002","00100008","13","13","False","","32500","608060000","0000","0","","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:46:12","A58201701-00302","A58201701-V00302","25-01-2017 00:00:00","","Afd.I suntik ontong","","10","31","001","00202272","0,009","0,009","False","","15749,3874818699","601060105","2014","0","0005","","u/ Suntik ontong","27-01-2017 00:00:00","sutarja","","01",
