"KodeUnit","tanggal","waktu","noinput","nobuku","tglfaktur","nofaktur","nama","alamat","KodeAfdeling","KodeBudidaya","nourut","kodebarang","qtyminta","qty","ppn","status","nilai","norek","netral","jml_fisik","kdblok","keterangan","Penjelasan","tglkom","namauser","thntnm","KMK",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00201114","0","7610","False","","55534264,8908373","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00201154","0","100","False","","580000","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202112","0","0","False","","-0,274370707571507","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202114","0","1150","False","","56350000","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202130","0","0","False","","0,389694492332637","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202137","0","14","False","","959000","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202138","0","364,5","False","","15046560","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202247","0","0","False","","-0,383333333302289","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202258","0","0,5","False","","61101,7368421054","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202271","0","7,8","False","","522556","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202272","0","0","False","","0,0142380399629474","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202304","0","0","False","","-0,487179487012327","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202305","0","6,5","False","","1154687,98206278","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202352","0","1450","False","","1885000","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202353","0","1680","False","","1134000","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202703","0","285,5","False","","19392522,6511916","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202710","0","63","False","","315000","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202711","0","135","False","","4252500","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202727","0","62","False","","3267400","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00202913","0","1","False","","487000","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00301002","0","1997","False","","17294272,5976169","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00301003","0","81","False","","592819,967933857","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00301006","0","382","False","","3147913,91697151","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00301015","0","276,97","False","","29912760,3039009","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302006","0","60","False","","1740060","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302011","0","246","False","","7094079,35993059","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302012","0","154","False","","3994158,1951052","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302013","0","30","False","","1009500","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","10:37:52","A58201801-00001","A58201801-V00001","01-01-2018 00:00:00","00001","AENUDIN","","30","00","001","00301002","9","9","False","","77941,1402103155","201030000","D8549DI","0","","","","02-01-2018 00:00:00","egysofari","","01",
"50","01-01-2018 00:00:00","10:37:52","A58201801-00001","A58201801-V00001","01-01-2018 00:00:00","00001","AENUDIN","","30","00","002","00301002","9","9","False","","77941,1402103155","201030000","D8617EN","0","","","","02-01-2018 00:00:00","egysofari","","01",
"50","01-01-2018 00:00:00","10:37:52","A58201801-00001","A58201801-V00001","01-01-2018 00:00:00","00001","AENUDIN","","30","00","003","00301002","7","7","False","","60620,8868302454","201030000","D8852EY","0","","","","02-01-2018 00:00:00","egysofari","","01",
"50","01-01-2018 00:00:00","10:37:52","A58201801-00001","A58201801-V00001","01-01-2018 00:00:00","00001","AENUDIN","","30","00","004","00301002","5","5","False","","43300,6334501753","201030000","D8853EY","0","","","","02-01-2018 00:00:00","egysofari","","01",
"50","01-01-2018 00:00:00","10:39:14","A58201801-00002","A58201801-V00002","01-01-2018 00:00:00","00002","AENUDIN","","30","00","001","00301002","40","40","False","","346405,063548551","200030000","D1342QM","0","","","","02-01-2018 00:00:00","egysofari","","01",
"50","01-01-2018 00:00:00","10:39:58","A58201801-00003","A58201801-V00003","01-01-2018 00:00:00","00003","AENUDIN","","30","00","001","00301002","5","5","False","","43300,6331084587","424020000","","0","","","","02-01-2018 00:00:00","egysofari","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302015","0","47,5","False","","1558946,18267025","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00302032","0","39","False","","1225562,41232546","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00500508","0","-1,77635683940025E-15","False","","0,0690858832676895","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00501035","0","0","False","","-0,160964027745649","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00502531","0","100","False","","317500","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00502865","0","0","False","","0","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00502984","0","5","False","","212500","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503946","0","0","False","","-0,142857142840512","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000004","0","0","False","","0","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000466","0","0","False","","0","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000468","0","0","False","","0","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000713","0","0","False","","0","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000843","0","0","False","","0","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100512","0","0","False","","0","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100556","0","0","False","","0","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100930","0","0","False","","0","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01102765","0","0","False","","0,333333333255723","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01200007","0","166","False","","1404256,42560844","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01200506","0","6","False","","179400","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01200662","0","0","False","","-0,094153400601499","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01200663","0","0","False","","-0,179749342030846","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01200664","0","0","False","","0,458722142502666","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01200665","0","0","False","","0,367912909248844","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01200710","0","246","False","","2883225,41009421","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01200714","0","0","False","","-0,0817518092226237","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01501160","0","0","False","","0,428571429103613","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
"50","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01501205","0","10","False","","17300000","","","0","","","","08-01-2018 08:17:05","TUTUP_BUKU","","01",
