"kodeunit","tanggal","kodebud","kodeJenisOlah","kodegrade","kodevar","norek","kodekbn","bi","rbi","pbi",
"12","31-01-2021 00:00:00","02","0200","","BASAH","X","12","30790","0","0",
"12","31-01-2021 00:00:00","02","0200","","BASAH","6090100","37","-18000","0","0",
"12","31-01-2021 00:00:00","02","0200","","JADI","X","12","2910","0","0",
