"kodeunit","tanggal","unsur","kodeafd","kodebud","norek","netral","kodebarang","qtyBrg_RKAP","qtyBrg_PMK","klsKary","jmlHK_RKAP","jmlHsl_RKAP","jmlKary_RKAP","nilai_RKAP","jmlHK_PMK","jmlHsl_PMK","jmlKary_PMK","nilai_PMK","kodeblok","thntnm","HaJelajah_RKAP","HaJelajah_PMK","KMK",
"23","07-04-2017 00:00:00","GU","02","02","404140000","","","0","0","","0","0","0","100000","0","0","0","0","","","0","0","01",
"23","13-04-2017 00:00:00","GU","12","02","601060101","0200","","0","0","D","0","0","0","59000","0","0","0","33000","1209","1985","0","0","01",
"23","13-04-2017 00:00:00","BB","13","02","602130000","0200","00301007","0","0","","0","0","0","1420000","0","0","0","868000","1318","1990","0","0","01",
"23","14-04-2017 00:00:00","GU","13","02","601190205","0200","","0","0","C","0","0","0","208000","0","0","0","268000","","","0","0","01",
"23","13-04-2017 00:00:00","LL","13","02","601071900","0200","","0","0","","0","0","0","805000","0","0","0","1164000","1304","1984","0","0","01",
"23","14-04-2017 00:00:00","BB","16","02","601060201","0200","00202305","0","0","","0","0","0","21000","0","0","0","22000","1610","1984","0","0","01",
"23","14-04-2017 00:00:00","GU","16","02","601060102","0200","","0","0","D","0","0","0","35000","0","0","0","20000","1606","1990","0","0","01",
"23","14-04-2017 00:00:00","GU","16","02","602190101","0200","","0","0","B","0","0","0","1395000","0","0","0","425000","","","0","0","01",
"23","13-04-2017 00:00:00","BB","17","02","601060201","0200","00202305","0","0","","0","0","0","28000","0","0","0","29000","1974","1701","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601050302","0200","","0","0","D","0","0","0","404000","0","0","0","474000","1709","1990","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601050302","0200","","0","0","D","0","0","0","477000","0","0","0","0","1712","1990","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601050303","0200","","0","0","D","0","0","0","4748000","0","0","0","0","1713","1990","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601050303","0200","","0","0","D","0","0","0","0","0","0","0","2302000","1704","1990","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601050304","0200","","0","0","D","0","0","0","3240000","0","0","0","2901000","1703","1990","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601050304","0200","","0","0","D","0","0","0","0","0","0","0","1085000","1712","1990","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601060100","0200","","0","0","D","0","0","0","0","0","0","0","1019000","","","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601060101","0200","","0","0","D","0","0","0","50000","0","0","0","29000","1701","1974","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601060101","0200","","0","0","D","0","0","0","43000","0","0","0","24000","1702","1989","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601060101","0200","","0","0","D","0","0","0","23000","0","0","0","13000","1703","1990","0","0","01",
"23","13-04-2017 00:00:00","GU","17","02","601060101","0200","","0","0","D","0","0","0","73000","0","0","0","41000","1704","1990","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","404160000","","","0","0","","0","0","0","0","0","0","0","665000","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","404170000","","","0","0","","0","0","0","17991000","0","0","0","20813000","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","405010100","","","0","0","","0","0","0","133986000","0","0","0","53596000","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","405020000","","","0","0","","0","0","0","1505000","0","0","0","759000","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","405040000","","","0","0","","0","0","0","3793000","0","0","0","0","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","405050000","","","0","0","","0","0","0","4605000","0","0","0","1769000","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","405060000","","","0","0","","0","0","0","3579000","0","0","0","2025000","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","405070000","","","0","0","","0","0","0","645000","0","0","0","561000","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","405090000","","","0","0","","0","0","0","0","0","0","0","350000","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","405100000","","","0","0","","0","0","0","0","0","0","0","1500000","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","406010000","","","0","0","","0","0","0","32289000","0","0","0","34901000","","","0","0","01",
"23","07-04-2017 00:00:00","GU","02","02","406020000","","","0","0","","0","0","0","57143000","0","0","0","44694000","","","0","0","01",
"23","06-04-2017 00:00:00","GU","20","02","603190115","0200","","0","0","B","0","0","0","2380000","0","0","0","1662000","","","0","0","01",
"23","06-04-2017 00:00:00","GU","20","02","603190201","0200","","0","0","C","0","0","0","2183000","0","0","0","1525000","","","0","0","01",
"23","06-04-2017 00:00:00","GU","20","02","603190202","0200","","0","0","C","0","0","0","1324000","0","0","0","925000","","","0","0","01",
"23","06-04-2017 00:00:00","GU","20","02","603190204","0200","","0","0","C","0","0","0","5716000","0","0","0","3992000","","","0","0","01",
"23","06-04-2017 00:00:00","GU","20","02","603190205","0200","","0","0","C","0","0","0","1265000","0","0","0","884000","","","0","0","01",
"23","06-04-2017 00:00:00","GU","20","02","603190211","0200","","0","0","C","0","0","0","11573000","0","0","0","8085000","","","0","0","01",
"23","06-04-2017 00:00:00","GU","20","02","603190215","0200","","0","0","C","0","0","0","7283000","0","0","0","5086000","","","0","0","01",
