"KodeUnit","tanggal","waktu","noinput","nobuku","tglfaktur","nofaktur","nama","alamat","KodeAfdeling","KodeBudidaya","nourut","kodebarang","qtyminta","qty","ppn","status","nilai","norek","netral","jml_fisik","kdblok","keterangan","Penjelasan","tglkom","namauser","thntnm","KMK",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000540","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01502796","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000642","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000671","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000799","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000845","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000847","0","0","False","","-0,200000000004366","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01000950","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01001013","0","0","False","","0,440000000002328","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01001091","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01001099","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01001107","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01001110","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01001130","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100116","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100122","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100222","0","10","False","","293100","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100223","0","4","False","","412560","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100227","0","4","False","","418266,666666667","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100314","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100362","0","3","False","","3989940","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100420","0","9","False","","1992420","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100459","0","0","False","","0,0833333330228925","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100474","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
"43","01-01-2018 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01100500","0","0","False","","0","","","0","","","","07-01-2018 19:48:00","TUTUP_BUKU","","01",
