"kodeunit","tanggal","unsur","kodeafd","kodebud","norek","netral","kodebarang","qtyBrg_RKAP","qtyBrg_PMK","klsKary","jmlHK_RKAP","jmlHsl_RKAP","jmlKary_RKAP","nilai_RKAP","jmlHK_PMK","jmlHsl_PMK","jmlKary_PMK","nilai_PMK","kodeblok","thntnm","HaJelajah_RKAP","HaJelajah_PMK","KMK",
"32","01-01-2020 00:00:00","LL","03","12","640030700","","","0","0","","0","0","0","693000","0","0","0","693000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","05","12","859030000","","","0","0","","0","0","0","-3272727","0","0","0","-3272727","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","640130300","","","0","0","","0","0","0","11000000","0","0","0","11000000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","406030000","","","0","0","","0","0","0","250000","0","0","0","250000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","406040000","","","0","0","","0","0","0","500000","0","0","0","500000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","423050000","","","0","0","","0","0","0","500000","0","0","0","500000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859010200","","","0","0","","0","0","0","-58398545","0","0","0","-58398545","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859021100","","","0","0","","0","0","0","-43118162","0","0","0","-43118162","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859050100","","","0","0","","0","0","0","-8774468","0","0","0","-8774468","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859050200","","","0","0","","0","0","0","-8774468","0","0","0","-8774468","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859050300","","","0","0","","0","0","0","-8774468","0","0","0","-8774468","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859050400","","","0","0","","0","0","0","-8774468","0","0","0","-8774468","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859050500","","","0","0","","0","0","0","-8774468","0","0","0","-8774468","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859050600","","","0","0","","0","0","0","-8774468","0","0","0","-8774468","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859050700","","","0","0","","0","0","0","-8774465","0","0","0","-8774465","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859060100","","","0","0","","0","0","0","-1100000","0","0","0","-1100000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859060200","","","0","0","","0","0","0","-330000","0","0","0","-330000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859060300","","","0","0","","0","0","0","-5445000","0","0","0","-5445000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859070100","","","0","0","","0","0","0","-1275000","0","0","0","-1275000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859070300","","","0","0","","0","0","0","-300000","0","0","0","-300000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859070900","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859090100","","","0","0","","0","0","0","-3000000","0","0","0","-3000000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859100200","","","0","0","","0","0","0","-1650000","0","0","0","-1650000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859110000","","","0","0","","0","0","0","-47040000","0","0","0","-47040000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859120200","","","0","0","","0","0","0","-24800000","0","0","0","-24800000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","06","12","640020102","","","0","0","","0","0","0","1454000","0","0","0","1454000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","06","12","640020103","","","0","0","","0","0","0","3776000","0","0","0","3776000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","06","12","640020800","","","0","0","","0","0","0","1231000","0","0","0","1231000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","06","12","640021902","","","0","0","","0","0","0","25000","0","0","0","25000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","06","12","640021904","","","0","0","","0","0","0","88000","0","0","0","88000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","06","12","640021905","","","0","0","","0","0","0","25000","0","0","0","25000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859120300","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
"32","01-01-2020 00:00:00","LL","04","12","859150000","","","0","0","","0","0","0","-1780000","0","0","0","-1780000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","06","12","640021911","","","0","0","","0","0","0","485000","0","0","0","485000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","06","12","640021915","","","0","0","","0","0","0","162000","0","0","0","162000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","06","12","640050103","","","0","0","","0","0","0","5664000","0","0","0","5664000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","06","12","640050800","","","0","0","","0","0","0","1334000","0","0","0","1334000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","05","12","640040103","","","0","0","D","0","0","0","11328000","0","0","0","9440000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","05","12","640040800","","","0","0","D","0","0","0","2668000","0","0","0","2223000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","05","12","859050400","","","0","0","","0","0","0","-15142539","0","0","0","-15142539","","","0","0","01",
"32","01-01-2020 00:00:00","LL","06","12","859110000","","","0","0","","0","0","0","-3675000","0","0","0","-3675000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","06","12","406030000","","","0","0","","0","0","0","500000","0","0","0","500000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","06","12","406040000","","","0","0","","0","0","0","500000","0","0","0","500000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","03","12","640091300","","","0","0","","0","0","0","10692000","0","0","0","9144000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","05","12","859050500","","","0","0","","0","0","0","-15142539","0","0","0","-15142539","","","0","0","01",
"32","01-01-2020 00:00:00","GU","03","12","640091902","","","0","0","","0","0","0","50000","0","0","0","50000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","03","12","640091904","","","0","0","","0","0","0","180000","0","0","0","180000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","03","12","640091905","","","0","0","","0","0","0","51000","0","0","0","51000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","03","12","640091911","","","0","0","","0","0","0","990000","0","0","0","990000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","03","12","640091915","","","0","0","","0","0","0","330000","0","0","0","330000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","03","12","640100101","","","0","0","B","0","0","0","3077000","0","0","0","3077000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","03","12","640100102","","","0","0","C","0","0","0","2732000","0","0","0","2732000","","","0","0","01",
"32","01-01-2020 00:00:00","GU","03","12","640100102","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
"32","01-01-2020 00:00:00","GU","03","12","640100103","","","0","0","D","0","0","0","3776000","0","0","0","3776000","","","0","0","01",
"32","01-01-2020 00:00:00","BB","05","12","640070400","","","0","0","","0","0","0","230000","0","0","0","230000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","426010000","","","0","0","","0","0","0","150000","0","0","0","150000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","426020000","","","0","0","","0","0","0","200000","0","0","0","200000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","426090000","","","0","0","","0","0","0","250000","0","0","0","250000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","426120000","","","0","0","","0","0","0","100000","0","0","0","100000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","426130000","","","0","0","","0","0","0","65000","0","0","0","65000","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","640010700","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","640011400","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","640020600","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","640020700","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","640021400","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","640030700","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","640031400","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
"32","01-01-2020 00:00:00","LL","09","12","640110200","","","0","0","","0","0","0","0","0","0","0","0","","","0","0","01",
