"KodeUnit","KT","NoBuku","No_Ver","Tgl_Ver","NoInput","Tanggal","RekKB",
"29","KK","00007","KAS202008-V00007","07/08/2020 0:00:00","KAS202008-00007","07/08/2020 0:00:00","100010000",
"29","KK","00009","KAS202008-V00009","07/08/2020 0:00:00","KAS202008-00009","07/08/2020 0:00:00","100010000",
"29","KK","00011","KAS202008-V00011","07/08/2020 0:00:00","KAS202008-00011","07/08/2020 0:00:00","100010000",
"29","KT","00006","KAS202008-V00006","07/08/2020 0:00:00","KAS202008-00006","07/08/2020 0:00:00","100010000",
"29","KT","00008","KAS202008-V00008","07/08/2020 0:00:00","KAS202008-00008","07/08/2020 0:00:00","100010000",
"29","KT","00010","KAS202008-V00010","07/08/2020 0:00:00","KAS202008-00010","07/08/2020 0:00:00","100010000",
